H_trial,H_headFront_x,H_headFront_y,H_headFront_z,H_neck_x,H_neck_y,H_neck_z,H_lowerBack_x,H_lowerBack_y,H_lowerBack_z,H_leftWrist_x,H_leftWrist_y,H_leftWrist_z,H_leftShoulder_x,H_leftShoulder_y,H_leftShoulder_z,H_leftElbow_x,H_leftElbow_y,H_leftElbow_z,s_1,s_2,s_3,s_4
1,-184.3471069,-554.4446411,2009.492188,45.94024658,-688.677002,1869.242554,-247.0757446,-442.6436157,2047.828369,-179.1538086,-565.3515015,2006.255005,-70.64349365,-864.7970581,1922.711182,-183.7918701,-556.6345825,2011.237549,1,1,1,0
1,-181.5427856,-559.2145386,2006.948364,45.27471924,-685.6654053,1865.913086,-220.31073,-502.8795166,2065.661621,-177.1787109,-569.3330078,2003.675903,-72.02233887,-863.0453491,1916.536621,-181.4487305,-562.4187012,2008.293213,1,1,1,0
1,-177.0338745,-560.1796875,2004.719238,45.56158447,-688.0020752,1863.830322,-231.7492981,-494.1719971,2059.504883,-172.8919678,-570.6568604,2000.218018,-74.48809814,-854.0934448,1912.034912,-177.2960205,-562.8804321,2005.371704,1,1,1,0
1,-172.3721924,-565.0762939,2003.68042,45.45562744,-690.3082275,1865.083984,-182.7636108,-587.6325073,2101.691895,-167.9265747,-576.1292725,1999.933838,-70.24127197,-854.9216919,1910.666626,-172.5101318,-567.5227661,2005.260986,1,1,1,0
1,-174.0081177,-562.1015625,1996.844482,46.43829346,-690.4772949,1865.222168,-285.228302,-433.0268555,2035.863525,-170.2637329,-572.600769,1993.227295,-66.7578125,-858.4492188,1910.993042,-174.8717041,-563.2161865,1998.479736,1,1,1,0
1,-173.1242676,-565.5431519,1999.270264,45.74371338,-689.0800781,1863.764526,-258.8679199,-465.8032227,2046.97583,-169.1907959,-576.0117798,1995.590332,-78.51855469,-840.8219604,1906.73877,-173.9256592,-566.7205811,2000.538696,1,1,1,0
1,-171.6222534,-566.1322632,2000.035156,46.28930664,-689.3554688,1864.891113,-267.9955139,-450.897522,2048.447998,-168.4328003,-575.7473145,1996.088501,-82.59039307,-839.385498,1906.591187,-172.2737427,-568.1918945,2000.758057,1,1,1,0
1,-168.666687,-572.3895264,2004.030273,42.48901367,-688.7772217,1863.407471,-254.5444946,-499.696106,2042.318481,-165.5943604,-581.8716431,1999.384033,-92.71765137,-824.8985596,1902.376221,-168.3480835,-575.7122803,2004.453613,1,1,1,0
1,-170.366394,-575.730896,2002.041992,43.00054932,-687.6618042,1863.857056,-227.3710327,-529.697998,2055.964844,-167.3890381,-585.7965088,1997.312622,-96.94842529,-816.1745605,1901.921143,-170.0706787,-578.7548828,2002.550049,1,1,1,0
1,-172.4686279,-571.2340698,2006.30127,40.89752197,-687.8753052,1862.254761,-250.0013428,-489.0220337,2042.430908,-169.8084717,-580.069458,2001.964722,-97.79797363,-817.9559937,1903.036011,-172.1951904,-574.1221924,2006.359985,1,1,1,0
1,-163.1098022,-574.6814575,2002.169678,44.67041016,-689.8826904,1863.827148,-268.338623,-457.8775635,2041.614258,-160.6570435,-584.7605591,1997.177979,-102.3531494,-801.3444214,1906.054199,-164.2160034,-577.1793213,2002.887451,1,1,1,0
1,-163.0529785,-578.5591431,2001.936157,44.41156006,-682.9991455,1863.309814,-291.4499207,-388.3296509,2016.89624,-161.2426147,-588.5449219,1998.184448,-107.1844482,-810.4963989,1916.586304,-162.9398193,-580.9489746,2002.730103,1,1,1,0
1,-150.9460449,-577.6530762,1999.918701,46.28588867,-678.7206421,1860.941772,-247.1493835,-459.8666382,2051.989258,-149.2631226,-587.1255493,1997.64917,-104.8734741,-790.260376,1915.113892,-150.6202393,-578.6497803,2001.379883,1,1,1,0
1,-146.1014404,-582.1473999,1993.173462,39.42852783,-674.605957,1853.810913,-293.9214783,-388.6049805,2010.206543,-144.8612061,-591.0948486,1989.611206,-114.2012329,-781.9675293,1901.972656,-144.8886719,-583.3070679,1994.150024,1,1,1,0
1,-151.3005981,-586.730957,2000.495605,39.88232422,-673.6119385,1850.998901,-246.8297119,-467.2993164,2063.453613,-149.3947754,-594.9182739,1997.818359,-123.6877441,-776.7878418,1900.037354,-151.3769531,-588.819458,2001.799927,1,1,1,0
1,-148.0566406,-583.6908569,2004.237305,37.13708496,-671.2532349,1850.751953,-267.6388245,-423.9473267,2036.112549,-146.1495972,-591.5696411,2001.33252,-123.9511108,-777.34729,1898.204468,-146.99646,-585.0955811,2006.383545,1,1,1,0
1,-146.984375,-592.2074585,2004.031494,39.55517578,-675.9125977,1858.641968,-248.5159607,-465.2536011,2050.994141,-144.8913574,-601.3772583,2001.111572,-113.9421387,-794.3988647,1907.403076,-145.7297363,-593.6192627,2006.012695,1,1,1,0
1,-154.5009155,-600.7945557,2007.805908,34.81066895,-681.2672119,1857.30542,-224.7403564,-536.4646606,2101.458008,-153.039917,-608.9981689,2004.893311,-127.651123,-794.354248,1902.849976,-153.2833252,-603.4098511,2010.618408,1,1,1,0
1,-165.3927612,-617.4100952,2003.688721,27.78155518,-680.7912598,1857.19104,-312.0802917,-327.9297485,1992.41333,-164.7644043,-622.6947021,1999.61438,-132.2166748,-780.6063843,1892.563965,-165.1044312,-616.6171265,2006.160645,1,1,1,0
1,-159.9442749,-629.7913208,2019.89502,30.8057251,-683.5758057,1861.196045,-307.5431824,-329.3262939,1998.586182,-158.708313,-633.3613281,2015.169678,-133.3343506,-778.1167603,1891.399658,-160.9519653,-629.4595947,2021.647461,1,1,1,0
1,-159.7149048,-629.4345093,2013.342407,28.32122803,-687.0240479,1858.825439,-318.1425171,-372.5363159,2022.880615,-159.1171265,-634.2452393,2009.86792,-129.5263672,-795.2307129,1899.098145,-161.0005493,-629.3760376,2015.745361,1,1,1,0
1,-154.2150879,-612.8106689,1988.039795,25.28417969,-681.763916,1850.489014,-309.8505859,-360.8515015,2019.979858,-153.0819092,-618.3431396,1986.130493,-125.9161377,-800.0010376,1905.474365,-155.5464478,-612.5983887,1990.969727,1,1,1,0
1,-124.8783569,-619.1836548,1953.455566,25.32678223,-686.9284668,1849.23877,-303.8604431,-330.571106,2002.619263,-124.7710571,-625.2443237,1952.742432,-119.1552124,-793.7044678,1897.606201,-124.0164795,-619.0264893,1956.502197,1,1,1,0
1,-168.5657959,-610.4152222,1994.179199,16.07855225,-679.3470459,1850.011353,-328.1710205,-340.7920532,2006.193359,-167.6838379,-616.2619629,1991.109619,-143.3269653,-774.0302124,1893.416626,-170.1939697,-610.6049805,1996.827393,1,1,1,0
1,-189.7843018,-594.0860596,1993.647095,0.03137207,-669.0078735,1840.979004,-291.2113037,-480.4269409,2086.591064,-188.7443848,-601.4677124,1989.537842,-146.6246338,-769.1812744,1884.449585,-188.5852661,-596.5935059,1995.207764,1,1,1,0
1,-200.7382813,-604.0882568,2000.908325,-10.3482666,-678.4277954,1839.879883,-309.7966919,-377.2722778,2024.034912,-198.7227173,-611.6182251,1996.069824,-152.4706421,-769.2711182,1885.38208,-199.0899658,-605.9388428,2002.570679,1,1,1,0
1,-195.2887573,-624.4006348,1997.145752,-2.028503418,-681.2866211,1844.173584,-323.1316528,-329.4501343,1994.966553,-194.1904907,-629.0393066,1992.497803,-158.243042,-761.9017334,1876.392334,-194.4152222,-621.7249756,1998.842407,1,1,1,0
1,-202.2788696,-635.8547363,2040.541626,-13.72949219,-683.8232422,1839.759399,-310.2453613,-373.0290527,1968.688843,-201.5307617,-640.4431763,2034.792236,-161.7635498,-761.5736084,1885.724365,-202.3206177,-634.1326904,2043.209961,1,1,1,0
1,-203.8386841,-622.6572266,2067.537354,-13.02697754,-679.2944336,1835.651367,-347.8192444,-424.8149414,1992.741577,-203.2348633,-628.4615479,2060.525879,-177.5175781,-757.583374,1881.612793,-204.5402222,-624.6613159,2069.577637,1,1,1,0
1,-198.8250732,-642.8822021,2069.848633,-17.31506348,-696.2635498,1843.820068,-327.0950317,-396.4224854,1990.687622,-198.614502,-648.1923828,2063.03418,-189.3182983,-776.6037598,1905.257446,-199.2697144,-643.687439,2071.556641,1,1,1,0
1,-221.6327515,-623.9036865,2044.608154,-33.10571289,-693.032959,1832.351563,-328.3071594,-352.6051636,2025.699463,-221.6154785,-627.8254395,2039.927734,-180.3361206,-755.2438965,1895.158936,-224.0679932,-623.5179443,2046.115723,1,1,1,0
1,-215.7473755,-638.5527954,2039.742065,-27.95800781,-678.3280029,1833.265259,-329.6166992,-355.3918457,2029.176147,-215.5202026,-641.0248413,2036.261353,-187.369751,-745.5012817,1896.453857,-217.675415,-638.0957031,2040.534302,1,1,1,0
1,-223.6814575,-628.7870483,2021.428467,-39.78143311,-691.7923584,1831.12207,-360.5397949,-340.618042,2055.89502,-222.4733276,-631.2959595,2017.208008,-194.1437378,-738.9434814,1882.830322,-224.402832,-627.1711426,2024.215332,1,1,1,0
1,-231.2404175,-618.6168823,2013.071533,-45.76159668,-681.3604126,1828.077148,-323.2067261,-294.4192505,2040.762451,-230.2897949,-622.9072876,2008.839966,-200.4644775,-735.9245605,1887.319214,-234.2382813,-618.005249,2015.763184,1,1,1,0
1,-236.1919556,-619.2927246,1975.85791,-51.3190918,-680.0253296,1821.752197,-316.0968628,-339.4992676,2009.787598,-234.2860718,-625.2094727,1971.893921,-203.6914063,-744.7280273,1881.221924,-235.1322021,-619.7255859,1977.199463,1,1,1,0
1,-252.00177,-627.1536255,1975.984863,-55.3147583,-678.7867432,1815.30957,-316.5905457,-328.7095947,2038.643555,-250.3337402,-632.3952637,1971.786987,-213.0703125,-738.9423218,1872.553711,-252.2215576,-628.6119995,1977.314941,1,1,1,0
1,-263.8123779,-622.8233643,1979.310791,-61.90252686,-675.0723877,1813.092651,-335.7557373,-320.1156006,2068.478516,-262.3706055,-628.1742554,1976.063843,-218.3294067,-736.7445068,1873.160889,-265.3691406,-624.4888916,1980.364014,1,1,1,0
1,-265.3389282,-632.0066528,1974.695801,-65.96148682,-666.6287842,1809.033325,-341.3096924,-340.7126465,2065.753174,-264.293457,-636.949707,1971.335327,-224.3428955,-738.2106323,1869.689941,-265.6312256,-631.6074219,1977.482422,1,1,1,0
1,-257.4351807,-625.4807739,1976.419556,-76.58355713,-680.09375,1807.725708,-315.8740234,-319.7121582,2077.295898,-256.4437866,-631.5892334,1973.103516,-232.8475342,-730.3303223,1859.724365,-257.0932007,-628.1174927,1978.867798,1,1,1,0
1,-255.4020996,-622.921936,1969.189941,-82.3081665,-679.1966553,1805.967896,-324.3227539,-312.1942749,2066.391602,-254.6524048,-629.0297852,1965.838745,-237.7767944,-736.671936,1862.590942,-255.2862549,-624.8496094,1971.578857,1,1,1,0
1,-278.8861084,-608.9487305,1961.006592,-88.42834473,-671.6026611,1803.508911,-341.8016357,-310.2709351,2082.04126,-277.2786255,-614.9860229,1958.594849,-244.8240356,-735.6429443,1864.661255,-279.2766724,-610.2184448,1964.161621,1,1,1,0
1,-277.5350952,-609.3046875,1956.39624,-95.19818115,-669.6712646,1801.169189,-341.745636,-298.7359619,2077.647461,-276.5728149,-616.1726074,1953.113281,-252.9030151,-741.9735107,1860.428833,-277.8287354,-610.9366455,1958.025635,1,1,1,0
1,-273.7232056,-588.4029541,1934.447998,-93.16833496,-664.984436,1801.623291,-360.2431641,-303.4736328,2068.174561,-272.5761719,-594.7606812,1931.966553,-259.0565796,-731.7192383,1854.736206,-273.6045532,-590.4955444,1936.512451,1,1,1,0
1,-281.8016357,-574.6453857,1927.903564,-102.1923218,-655.6420898,1797.180542,-372.0079346,-305.5707397,2067.724609,-281.1143799,-580.9747314,1925.94165,-266.1124268,-730.8200684,1854.226196,-282.0765991,-575.7080078,1930.737305,1,1,1,0
1,-295.5853882,-571.1213989,1930.738403,-111.8355713,-650.8797607,1788.703613,-368.7069702,-294.5643921,2060.060303,-294.9815063,-577.2052612,1928.645752,-274.7924805,-724.5394897,1851.003906,-295.2286987,-570.8599854,1934.47168,1,1,1,0
1,-293.6208496,-576.8833008,1930.43689,-117.958252,-647.8753052,1787.404419,-367.5733032,-292.0185547,2067.185303,-293.4311523,-583.2365112,1928.69397,-276.9128418,-728.5201416,1854.251587,-294.178772,-577.7174072,1933.310791,1,1,1,0
1,-294.5578613,-573.2180786,1924.47168,-127.7525635,-643.4708862,1779.205078,-372.9691772,-290.0727539,2058.344727,-294.1716309,-578.4448853,1923.901855,-292.9016113,-713.1192627,1850.621704,-294.8039551,-574.5143433,1927.747559,1,1,1,0
1,-299.7213135,-581.5040283,1924.652588,-137.8460083,-633.2396851,1773.372681,-379.9808044,-301.7352905,2058.588867,-298.9859619,-587.3898926,1922.803223,-305.2254028,-701.4667969,1848.279175,-299.1613159,-582.8054199,1926.959229,1,1,1,0
1,-305.4428101,-584.8001099,1919.270508,-147.7849731,-631.9406128,1769.162109,-363.1989746,-286.6848755,2063.474609,-305.3002319,-589.5567017,1918.823853,-305.3984375,-713.0736084,1850.67627,-304.3380737,-584.0864258,1923.564209,1,1,1,0
1,-296.6392212,-588.303772,1924.183594,-149.7853394,-640.4587402,1769.740356,-361.1900024,-272.0743408,2065.24707,-297.661438,-592.0100098,1924.282593,-311.0942993,-713.2689209,1851.525879,-296.8273926,-587.4856567,1928.197266,1,1,1,0
1,-299.5559082,-587.6809692,1911.18042,-165.4138794,-643.4719238,1764.768188,-366.9065247,-271.6964111,2047.610107,-300.7846069,-591.5882568,1910.94043,-320.2104492,-703.4348755,1848.073486,-299.3398438,-586.4790649,1915.491211,1,1,1,0
1,-299.468689,-578.6605225,1905.587646,-169.5772705,-634.9274902,1764.361328,-375.832489,-277.5852051,2045.790771,-301.6126099,-583.0393066,1905.386475,-331.5157776,-695.0411377,1847.607666,-298.7770996,-577.7548218,1909.661133,1,1,1,0
1,-304.8660278,-579.7479858,1906.858154,-175.0429077,-639.1763916,1762.046143,-373.8660583,-275.6459351,2047.947754,-306.1743774,-583.9666748,1906.674683,-330.4909668,-703.4055786,1851.554688,-303.9483032,-578.5359497,1910.819336,1,1,1,0
1,-311.0883789,-580.1167603,1915.374756,-178.7900391,-632.3604736,1759.346191,-374.7933044,-277.2930908,2057.798584,-311.8762817,-583.8704224,1914.036377,-334.0445557,-691.5250244,1835.459351,-310.6416016,-578.6783447,1920.730225,1,1,1,0
1,-312.4126587,-579.5761719,1912.998413,-187.0628662,-632.0791626,1757.483276,-376.2121582,-274.5952759,2055.988525,-313.3848877,-582.9464722,1911.354248,-339.9285278,-692.2275391,1835.791382,-311.8104858,-578.3012085,1918.774048,1,1,1,0
2,-359.5939331,-250.9069214,2025.510986,-253.1434937,-293.0588074,1812.234619,-342.3173828,-73.66485596,2230.831543,-363.2173462,-251.9442139,2022.417969,-433.0335083,-305.2694092,1869.130371,-357.8566895,-252.357666,2030.949951,1,1,1,1
2,-371.4238281,-248.5961304,2024.632324,-252.9063721,-289.6942139,1810.759277,-342.0875854,-68.9788208,2227.436035,-374.8550415,-249.6318359,2022.953613,-431.6515198,-305.5086975,1870.461426,-369.3878784,-249.8337402,2031.688721,1,1,1,1
2,-365.9182129,-255.5923462,2028.875854,-250.8943481,-284.2675476,1809.015015,-344.1298828,-73.24121094,2230.097412,-368.4573975,-257.3085327,2027.574585,-430.7615662,-304.8893738,1869.466797,-363.5132446,-257.6468506,2036.07959,1,1,1,1
2,-374.2860107,-241.4405518,1989.864624,-254.43573,-275.9952393,1804.30896,-361.5007935,-85.12249756,2220.065186,-376.456543,-242.8862305,1987.679565,-433.6031799,-297.631897,1869.409912,-371.3865967,-242.5494385,1995.47876,1,1,1,1
2,-371.8081055,-235.2854614,2013.167725,-253.8178711,-271.3985901,1802.962036,-356.1298218,-75.03967285,2227.117188,-374.8905029,-235.7657471,2011.541016,-433.8960876,-295.7520142,1867.621704,-370.1914063,-235.52771,2019.958252,1,1,1,1
2,-371.8530273,-246.2353516,2024.196777,-251.774231,-274.8355408,1806.720459,-348.2056274,-69.56048584,2225.996338,-373.9727173,-246.8487549,2022.016602,-429.8370667,-300.6498413,1865.692505,-368.8760376,-246.8956299,2030.786865,1,1,1,1
2,-369.65448,-249.5679321,2009.845703,-250.3944092,-273.1994629,1802.052246,-339.7992554,-64.2199707,2206.400391,-371.8483887,-250.1281738,2007.781494,-427.5372925,-296.0270386,1863.196167,-367.4820557,-250.1160889,2015.175537,1,1,1,1
2,-366.7341309,-248.6688843,2023.922729,-249.5352173,-274.7249756,1804.271729,-343.8728638,-68.23876953,2216.244141,-369.3550415,-249.3931885,2021.553223,-424.4371643,-298.830719,1861.677979,-365.2667236,-249.8250122,2030.004395,1,1,1,1
2,-373.2371216,-261.928833,2019.377441,-253.7271118,-276.2349854,1805.576172,-347.9518433,-70.21044922,2215.07251,-375.2909546,-262.7590942,2016.695801,-426.1526489,-301.8970947,1861.409912,-370.2531128,-263.0343018,2025.088135,1,1,1,1
2,-372.1174927,-266.5133057,2018.148438,-252.8751831,-275.7218018,1806.302246,-345.9165039,-71.77966309,2214.356689,-374.9042969,-267.7496948,2016.285278,-425.1134949,-308.1793823,1861.692261,-370.439209,-268.359314,2024.506836,1,1,1,1
2,-368.7102051,-274.6219482,2003.62207,-249.175354,-275.9033813,1802.863037,-348.1602783,-72.38238525,2211.089355,-370.7062378,-276.6122437,2000.611572,-416.7562866,-294.0229492,1858.952637,-365.4780273,-277.9415894,2008.440918,1,1,1,1
2,-367.9418945,-279.4170532,2000.53833,-248.7980957,-275.8393555,1806.29834,-355.4572144,-75.11352539,2227.959473,-369.7143555,-281.0342407,1997.783203,-413.9963989,-294.2473145,1856.190186,-365.12854,-282.406311,2006.546143,1,1,1,1
2,-366.0717773,-279.4900513,2005.914551,-247.0151367,-279.812561,1806.65625,-361.9973755,-78.66412354,2248.797852,-367.4801025,-280.5844116,2003.16748,-412.9414673,-302.1934814,1859.121948,-363.6818237,-281.2244263,2012.155273,1,1,1,1
2,-351.4908447,-295.4658813,2012.687012,-239.2677002,-278.4579468,1804.910645,-353.5359497,-76.87982178,2213.868652,-353.1171265,-296.3318481,2010.168091,-401.9555359,-304.0668335,1856.850098,-349.0449219,-296.1682739,2018.590088,1,1,1,1
2,-349.6553345,-297.6144409,2021.8125,-236.7287598,-282.0921021,1807.953613,-337.1174316,-72.24725342,2212.651367,-350.9730835,-298.7322998,2019.700684,-395.8435364,-318.6501465,1864.874878,-348.1415405,-297.8880615,2027.562256,1,1,1,1
2,-343.5140991,-315.0838623,2027.885986,-231.3911743,-294.7064209,1816.276123,-342.149292,-79.77209473,2225.625977,-345.059082,-316.0057983,2025.729736,-393.8771362,-323.8701172,1869.163208,-342.4446411,-315.3675537,2033.970093,1,1,1,1
2,-339.6533203,-332.3999634,2030.809692,-232.5762939,-296.604126,1818.844727,-349.6913452,-83.42919922,2239.003906,-342.1890259,-333.7058716,2028.216675,-392.0927124,-333.5583496,1873.057495,-340.3227539,-334.3200073,2036.46167,1,1,1,1
2,-340.2233276,-331.019165,2027.832764,-229.9277344,-300.9215698,1818.601929,-351.3250732,-83.15301514,2230.894043,-342.1679688,-331.8967896,2025.62207,-389.0045166,-339.8146973,1873.233887,-340.1808472,-331.9176636,2033.659912,1,1,1,1
2,-337.4168091,-335.6503906,2026.708496,-227.6143188,-303.0383301,1816.079712,-354.5455933,-90.2144165,2241.178223,-339.0540161,-336.3392334,2024.55957,-383.8249512,-343.7775269,1873.739502,-336.5756836,-335.8968506,2032.961182,1,1,1,1
2,-351.8463745,-296.3977051,1990.872681,-231.4082642,-291.3684692,1808.848999,-346.1843262,-86.92071533,2269.761963,-353.6680298,-297.8607788,1989.616821,-397.3446655,-316.9236755,1872.165771,-350.0958252,-298.9628906,1998.091064,1,1,1,1
2,-310.0500488,-378.8648682,2032.869629,-223.0600586,-304.8321533,1820.339722,-359.7700195,-80.19799805,2242.081055,-313.9883423,-378.1498413,2030.811157,-383.2464294,-346.2994385,1877.993042,-308.961731,-378.5963135,2038.598145,1,1,1,1
2,-267.9769897,-455.3097534,2081.48584,-243.975708,-307.9711914,1818.809326,-353.3687744,-83.32769775,2263.060547,-271.3327637,-451.456665,2078.42334,-386.4395447,-352.0460205,1881.885254,-266.4155884,-455.2865601,2085.853516,1,1,1,1
2,-264.0534058,-478.3015747,2078.641113,-229.4946289,-321.8287964,1822.120117,-353.9179688,-80.38140869,2256.853271,-267.9096069,-475.5978394,2076.355957,-380.2518005,-365.4069214,1886.802124,-261.637207,-479.6300659,2083.793213,1,1,1,1
2,-267.5269165,-484.3530273,2094.829102,-226.7940674,-324.9156494,1826.297607,-360.5391846,-82.80578613,2268.223877,-272.1622925,-480.8551025,2092.215576,-381.038147,-369.9968262,1893.127686,-265.9019165,-485.8495483,2100.095947,1,1,1,1
2,-266.7984619,-483.8999634,2068.554199,-226.9032593,-335.5266113,1825.695068,-353.7035217,-81.78814697,2259.75708,-271.3814087,-481.7329102,2065.325439,-380.1712646,-371.9147949,1884.456787,-265.7747192,-486.0464478,2073.449707,1,1,1,1
2,-262.0631104,-483.3449097,2090.069092,-236.463501,-332.3428955,1824.874268,-360.2589417,-86.03979492,2261.4729,-266.2327271,-480.0762329,2087.50293,-378.5631714,-377.5056152,1893.712402,-261.6543579,-484.5167847,2094.804688,1,1,1,1
2,-267.4984131,-479.3787231,2069.274658,-233.8752441,-340.6782227,1820.713135,-357.4561462,-81.61407471,2242.718262,-271.3920898,-477.8843994,2067.473145,-368.7991638,-396.3037109,1889.89856,-266.5413818,-480.6483154,2073.243164,1,1,1,1
2,-296.5004883,-478.7730713,2036.892822,-218.616394,-345.8742065,1820.361572,-357.1820374,-91.9753418,2248.517334,-299.244812,-479.0531616,2036.092407,-344.6737366,-434.1276245,1927.305542,-296.8253784,-481.4266968,2040.718994,1,1,1,1
2,-291.7839966,-501.0117188,2041.940552,-207.8391724,-354.7592773,1825.940552,-350.3623352,-86.33544922,2222.445313,-295.6954346,-500.4153442,2040.244263,-348.489624,-442.5875854,1923.665405,-291.4680176,-503.9855347,2045.997192,1,1,1,1
