id,trial,H_headTop_x,H_headTop_y,H_headTop_z,H_headTop_confidence,H_neck_x,H_neck_y,H_neck_z,H_neck_confidence,H_tailBase_x,H_tailBase_y,H_tailBase_z,H_tailBase_confidence,H_lEar_x,H_lEar_y,H_lEar_z,H_lEar_confidence,H_lShoulder_x,H_lShoulder_y,H_lShoulder_z,H_lShoulder_confidence,H_lElbow_x,H_lElbow_y,H_lElbow_z,H_lElbow_confidence,H_lWrist_x,H_lWrist_y,H_lWrist_z,H_lWrist_confidence,H_lHip_x,H_lHip_y,H_lHip_z,H_lHip_confidence,H_rEar_x,H_rEar_y,H_rEar_z,H_rEar_confidence,H_rShoulder_x,H_rShoulder_y,H_rShoulder_z,H_rShoulder_confidence,H_rHip_x,H_rHip_y,H_rHip_z,H_rHip_confidence,s_1,s_2,s_3,s_4,b_1,b_2,b_3,b_4
4047,16,-240.4738159,-841.4468994,1732.183105,0.83350074,-239.7492676,-657.3209839,1822.951416,0.8241918,-260.3821411,-181.5112305,2187.152344,0.79330605,-326.1039429,-764.8132324,1809.728638,0.86915237,-394.4898071,-598.1915894,1901.674072,0.7684499,-263.7807922,-607.9315186,1977.610596,0.000629283,-262.8085938,-606.9551392,1978.206299,0.000652597,-376.4520874,-243.529541,2194.419189,0.834638,-166.7416992,-775.2589722,1813.572998,0.84335876,-67.75219727,-609.3205566,1895.611694,0.8588732,-115.0294189,-212.3005981,2175.884521,0.6387837,1,1,1,1,0,0,0,0
4048,16,-239.8598633,-849.1333008,1732.120117,0.8625177,-246.2921143,-652.6743164,1814.732666,0.82390416,-262.2831421,-189.9672852,2183.335205,0.8191049,-329.484314,-771.7432251,1808.535645,0.868288,-399.671936,-614.100647,1898.728027,0.77420396,-272.0934448,-628.789917,1983.564697,0.000532694,-271.1966858,-628.4074707,1983.828247,0.000543349,-377.1344604,-255.6165771,2193.68042,0.8526329,-174.5055542,-769.946106,1814.641357,0.8369714,-72.23370361,-610.6729736,1889.7854,0.90171766,-125.0759888,-211.65979,2165.027344,0.65218514,1,1,1,1,0,0,0,0
4049,16,-246.9231567,-852.9063721,1731.550415,0.87489337,-249.4942627,-655.1640625,1807.491699,0.80549747,-261.8440552,-194.7397461,2183.05127,0.8310883,-334.4459839,-773.2380371,1808.592163,0.87267804,-404.4366455,-609.1135864,1893.641357,0.7958134,-272.2720032,-626.6624146,1977.214111,0.000495542,-271.7567139,-626.6010132,1977.71875,0.000504487,-376.7753906,-255.3580322,2185.146973,0.828764,-179.4591064,-777.9942627,1814.76355,0.8357447,-75.85314941,-616.2984619,1885.349243,0.90144134,-125.30896,-217.3459473,2157.961914,0.6978957,1,1,1,1,0,0,0,0
4050,16,-251.8726196,-856.6647949,1725.261597,0.86028284,-251.1096802,-661.1687012,1801.107422,0.8108277,-266.026062,-197.5566406,2178.760742,0.8350082,-334.9953003,-777.9857788,1802.799072,0.8743307,-402.394165,-608.8432617,1887.201538,0.7851535,-274.6572876,-628.6898804,1975.822876,0.000479128,-273.5598755,-628.6085205,1976.365723,0.000498405,-381.3085938,-261.4151611,2184.103027,0.84715337,-179.7230835,-783.0118408,1805.138794,0.8492302,-81.6875,-620.1088867,1880.180908,0.9035293,-129.1425781,-218.1689453,2157.796875,0.67098993,1,1,1,1,0,0,0,0
4051,16,-259.0977173,-862.6407471,1720.181641,0.87302005,-259.2666626,-663.7424316,1800.192871,0.779041,-258.0368652,-205.6478271,2166.430176,0.8041054,-342.1082764,-784.0561523,1799.829224,0.85139066,-408.8380127,-618.5328369,1881.940674,0.83134466,-279.2458191,-637.0012207,1975.805298,0.000441683,-278.3947754,-636.901001,1976.02124,0.000458928,-383.7171631,-271.8493042,2175.354004,0.83277255,-188.1607666,-785.4310303,1805.550415,0.84614474,-82.87481689,-620.8623047,1871.017334,0.89919025,-116.4267578,-226.7086182,2152.443115,0.65613514,1,1,1,1,0,0,0,0
4052,16,-262.7822266,-858.6495361,1715.132935,0.82385224,-261.1287842,-664.946167,1798.723267,0.7665634,-259.8762207,-208.1710205,2164.841064,0.8380473,-342.0097046,-783.8572388,1793.958252,0.8373787,-417.4548645,-639.4654541,1894.973022,0.8076362,-275.8793945,-639.6571045,1960.583862,0.0005279,-274.7316284,-639.3219604,1960.859131,0.000541734,-380.0099487,-268.2028198,2167.024414,0.84245443,-189.3873901,-789.0441895,1795.553711,0.8536973,-88.50244141,-625.661377,1866.373901,0.86190057,-121.8892212,-231.8952026,2146.62915,0.6492113,1,1,1,1,0,0,0,0
4053,16,-262.1187134,-879.9023438,1723.291748,0.7569292,-266.2084656,-678.0814209,1804.127441,0.73636276,-251.5858459,-202.6560669,2146.189941,0.83166933,-344.412262,-788.5288696,1795.369385,0.8486962,-413.6478882,-628.4675903,1886.889404,0.81621486,-258.0881042,-625.1968994,1940.755371,0.000548748,-257.3336182,-624.3335571,1941.078491,0.000557195,-372.7775879,-260.067749,2154.281738,0.82083327,-193.5908813,-798.1967773,1793.387695,0.875897,-105.7155762,-647.5687256,1865.488281,0.8924499,-112.9432373,-227.1317749,2124.263428,0.66569185,1,1,1,1,0,0,0,0
4054,16,-266.1677856,-888.008606,1722.700684,0.65888333,-274.7096558,-676.5613403,1793.040283,0.8193897,-260.7421875,-221.8704834,2149.494873,0.7918932,-349.9935913,-794.6109619,1788.27124,0.81618166,-431.4585571,-637.0859375,1890.883179,0.8835403,-285.41745,-677.7941284,1951.962646,0.000529874,-284.444519,-677.5997314,1952.878662,0.000562996,-378.7516479,-268.0044556,2153.893066,0.8312346,-201.6378174,-804.965332,1792.094849,0.8636565,-100.6025391,-641.1516113,1858.626221,0.9112045,-115.8200684,-247.9393311,2126.399414,0.6771743,1,1,1,1,0,0,0,0
4055,16,-274.2978516,-894.9869385,1715.957031,0.79910547,-275.4935303,-683.2980347,1789.916504,0.8102539,-250.7316895,-226.4593506,2143.204346,0.6977946,-357.7792358,-801.4941406,1788.02124,0.80516994,-435.3943787,-635.6195679,1888.187988,0.85389376,-293.9116821,-682.994751,1940.45874,0.000421869,-292.99646,-682.9177856,1942.044922,0.000487412,-379.0609741,-277.112854,2155.650391,0.79440564,-204.7585449,-815.9328613,1786.499023,0.85593235,-104.600647,-650.6791992,1856.16626,0.87588966,-105.685791,-254.5760498,2118.191895,0.6413802,1,1,1,1,0,0,0,0
4056,16,-277.2330933,-896.335083,1709.790527,0.8363478,-282.6278687,-680.2258301,1781.503174,0.76407003,-257.0151978,-226.1376953,2134.781738,0.69749194,-360.2994995,-801.7475586,1779.435303,0.84117836,-436.3862915,-642.1277466,1875.896973,0.84092057,-293.5458679,-683.083252,1937.949463,0.000496404,-292.6776123,-683.2542114,1938.649536,0.000505937,-384.2772827,-282.4249268,2150.017822,0.7813146,-211.8138428,-809.5045166,1783.751099,0.8684358,-104.5673218,-644.0526733,1850.176392,0.8797369,-110.1651001,-252.7119751,2110.445801,0.6202829,1,1,1,1,0,0,0,0
4057,16,-284.7532349,-898.1121826,1705.81543,0.85378814,-287.7891846,-684.6322021,1779.020264,0.8118536,-257.0863037,-222.8183594,2126.497559,0.73455435,-368.2683411,-806.59198,1783.656006,0.8502227,-442.1882019,-645.9533691,1878.088867,0.8137592,-305.8129272,-679.8224487,1923.009155,0.00041424,-304.4902344,-679.6370239,1924.803223,0.000444732,-380.5496826,-277.3673096,2139.212891,0.7300458,-216.7573242,-813.1964111,1776.729126,0.8537331,-116.4295044,-653.8217163,1844.854736,0.8597356,-117.1140137,-250.8811035,2102.956543,0.6381069,1,1,1,1,0,0,0,0
4058,16,-288.0824585,-904.1307983,1704.682617,0.83757097,-291.9408569,-687.1550903,1775.165894,0.7551763,-256.1125488,-230.3378906,2129.770508,0.7329405,-370.4717712,-808.9674072,1772.931763,0.84090596,-442.946991,-648.3706665,1872.48645,0.8242924,-311.3059692,-687.536499,1928.834717,0.000483522,-310.2892456,-687.4522095,1930.348145,0.000486651,-381.3356018,-282.7266235,2147.169434,0.74501914,-220.6768799,-817.8405151,1778.585083,0.86704373,-118.2488403,-654.0286255,1842.820068,0.869285,-111.8288574,-257.1245117,2107.601074,0.6436723,1,1,1,1,0,0,0,0
4059,16,-297.0944824,-901.1463013,1697.237305,0.82812274,-296.319519,-703.6196899,1779.072754,0.7803152,-259.4241943,-232.8569946,2122.744629,0.69902587,-379.1214294,-809.7924805,1771.545898,0.89041513,-447.177948,-654.1209106,1870.264771,0.8079794,-312.0024719,-667.4611816,1912.92688,0.000659992,-311.0328369,-667.3133545,1914.653809,0.000677444,-383.2716675,-288.4178467,2130.014648,0.69405466,-226.7128906,-818.2188721,1767.216797,0.8676201,-120.8803711,-653.5951538,1838.060303,0.8894216,-117.7060547,-258.5283813,2117.337158,0.6294447,1,1,1,1,0,0,0,0
4060,16,-299.0482788,-908.2427979,1697.37793,0.8199593,-300.0621948,-699.4769287,1772.345703,0.7668789,-267.1359863,-236.6990967,2122.687256,0.7061921,-382.6809082,-814.4853516,1769.188965,0.8878659,-447.2806091,-657.6418457,1867.868408,0.804364,-312.9394531,-677.8902588,1916.305298,0.000639605,-311.8706055,-677.6999512,1918.098389,0.000654512,-388.6973877,-290.8116455,2137.883789,0.74678093,-230.4796753,-825.7092285,1767.425171,0.86688554,-124.6176758,-655.7091675,1832.138916,0.86255676,-126.0722656,-261.3651123,2105.694092,0.673172,1,1,1,1,0,0,0,0
4061,16,-303.8646545,-907.5490723,1690.504761,0.80274725,-303.9351501,-707.6195679,1765.32251,0.78857744,-265.9233398,-243.1949463,2132.888428,0.76679045,-387.7130127,-815.4262695,1763.450928,0.81863075,-452.367157,-658.649292,1871.705444,0.8069684,-308.9086609,-672.3149414,1914.081299,0.000548774,-308.0736694,-671.9324951,1915.820679,0.000568227,-387.5135498,-297.7684937,2138.946289,0.78845596,-233.3384399,-836.0187988,1762.087646,0.81914276,-128.1313477,-657.321167,1828.068848,0.8578619,-123.710144,-270.132019,2128.496338,0.66811705,1,1,1,1,0,0,0,0
4062,16,-309.2694092,-908.0651855,1685.792969,0.8763351,-307.060791,-715.5130005,1767.009521,0.7537235,-264.189209,-239.4282227,2122.094727,0.77088356,-395.1286926,-820.3936157,1757.800049,0.8635364,-444.4311523,-670.2769165,1874.689697,0.80142283,-323.3369141,-666.3886108,1909.905151,0.000520742,-321.4643555,-665.3164673,1911.357178,0.000530909,-383.9599915,-295.7851563,2135.744385,0.75775343,-238.8394165,-835.6815186,1755.357056,0.83430755,-134.0450439,-663.890564,1823.311035,0.80419165,-122.1853638,-271.3269043,2117.334961,0.7530407,1,1,1,1,0,0,0,0
4063,16,-310.1145935,-916.0997314,1685.939819,0.8680357,-312.0223999,-721.5827637,1767.493042,0.78391474,-269.7988281,-240.8637695,2119.282715,0.7807262,-397.3357544,-824.4007568,1758.573975,0.83493423,-446.020874,-673.1898193,1870.852173,0.7463047,-321.8631592,-648.3553467,1901.573486,0.000401688,-320.7434082,-647.8334351,1902.955566,0.000419536,-384.1273804,-296.4094238,2120.349121,0.7868191,-239.6659546,-836.5616455,1756.478516,0.8548441,-135.1605225,-673.0562744,1826.253418,0.7622441,-124.9804077,-279.1501465,2121.760986,0.66485876,1,1,1,1,0,0,0,0
4064,16,-324.5934143,-910.9869385,1677.311768,0.78888917,-316.5614014,-729.7843628,1768.88562,0.79707193,-278.2672119,-243.8325806,2115.650391,0.7597125,-401.2560425,-826.519043,1757.026367,0.7837008,-457.054657,-668.4533691,1869.095825,0.7923767,-323.6141663,-658.4229126,1899.640137,0.000570366,-323.3420715,-657.2161865,1901.19043,0.000598192,-390.0188293,-303.487915,2119.365723,0.7653013,-242.7037964,-845.8875732,1751.210815,0.8662309,-142.9337158,-678.854126,1822.366211,0.80631834,-128.829895,-285.890625,2123.580078,0.681327,1,1,1,1,0,0,0,0
4065,16,-321.3096313,-921.5692139,1677.02417,0.8274564,-320.4541931,-734.9434204,1763.724976,0.79185575,-276.8066406,-253.7836914,2124.994629,0.77017444,-406.2040405,-831.8529053,1751.67334,0.82735103,-454.4263306,-677.8282471,1868.642944,0.82665586,-331.5975342,-667.8134766,1900.966064,0.000501332,-330.424469,-667.1976318,1901.200439,0.000513431,-392.8609619,-307.3951416,2139.192627,0.7390985,-249.166626,-850.5648804,1746.294922,0.8609534,-143.9708252,-676.3195801,1808.935059,0.8060696,-130.7148438,-287.9152832,2121.179443,0.7471036,1,1,1,1,0,0,0,0
4066,16,-327.3845825,-925.9587402,1674.159668,0.8185676,-325.6277771,-737.4516602,1762.103271,0.79952276,-277.8039551,-251.2185059,2110.919922,0.6692861,-409.9412537,-834.8040771,1751.654053,0.74528736,-457.1925659,-688.6238403,1878.257568,0.81930023,-329.4460449,-660.7307739,1902.693359,0.000652028,-328.0026855,-660.5733643,1902.961426,0.000657823,-388.2822266,-307.8660889,2121.988281,0.6918733,-251.0703125,-858.123291,1743.159546,0.86509615,-153.8781738,-691.4025879,1812.726929,0.78201044,-132.1634521,-284.9783936,2111.085449,0.6820653,1,1,1,1,0,0,0,0
4067,16,-328.4036865,-927.0128174,1668.005615,0.70542586,-324.7127075,-738.4733887,1752.099731,0.75734293,-284.0178223,-267.6636963,2125.578125,0.66416824,-412.4994507,-840.227417,1745.068237,0.7656706,-465.0466003,-682.7583008,1867.249878,0.8561184,-337.2526245,-677.9110718,1903.895508,0.000507071,-337.1590881,-677.9244995,1903.686279,0.00051679,-394.7076721,-318.3959961,2130.641602,0.72998714,-253.1688843,-866.37146,1742.009766,0.8587333,-157.2904053,-699.5263672,1810.05542,0.82669336,-137.7332764,-299.1624756,2125.796387,0.66528445,1,1,1,1,0,0,0,0
4068,16,-336.0504761,-935.7886353,1670.41626,0.70486057,-331.8366699,-742.8095703,1749.606445,0.7843302,-283.3039551,-268.7686768,2120.953613,0.7585758,-417.7774963,-842.9307861,1747.095215,0.7421694,-469.0366211,-684.1322632,1865.565918,0.8355042,-337.0462036,-676.3945313,1902.474609,0.000515389,-336.5984497,-675.9390259,1903.418213,0.000526493,-396.6549072,-320.8021851,2129.932129,0.8065202,-257.1906128,-871.8015137,1743.754395,0.8560771,-169.7471924,-705.7217407,1805.724609,0.85849804,-133.5493164,-309.1268311,2112.881348,0.6348221,1,1,1,1,0,0,0,0
4069,16,-342.5284424,-932.37854,1667.567871,0.70712525,-337.2178955,-742.6255493,1747.110962,0.7547054,-283.020752,-269.8095703,2116.631104,0.8015027,-421.4425659,-851.1464844,1743.749268,0.82625663,-470.5121155,-700.99823,1864.020752,0.7765657,-332.1870117,-679.5098877,1899.970947,0.000633143,-331.5322266,-679.0163574,1901.229492,0.000662494,-393.3927002,-320.1390991,2124.031006,0.8136271,-264.6985474,-869.4996338,1740.742554,0.8584509,-175.0223389,-710.0327759,1803.982056,0.8691638,-139.5014648,-307.1422729,2106.243164,0.669894,1,1,1,1,0,0,0,0
4070,16,-347.6137085,-938.6160889,1667.679932,0.6972385,-340.2702637,-752.3764648,1751.135742,0.8007102,-283.7561035,-279.0588989,2133.502441,0.81563836,-426.8439941,-854.989563,1743.806152,0.8469514,-468.270874,-695.7568359,1858.021851,0.77790236,-335.9981384,-686.6803589,1906.665771,0.00047857,-335.8111877,-684.8563232,1908.187378,0.000532325,-397.9039917,-327.9085693,2135.556152,0.8476491,-267.4673462,-875.3637695,1735.229004,0.87981963,-182.8324585,-705.9919434,1795.77356,0.83628464,-138.2980957,-309.6099854,2115.771973,0.7499756,1,1,1,1,0,0,0,0
4071,16,-351.8908691,-936.9554443,1666.500732,0.6568289,-343.8753052,-757.3349609,1751.400635,0.7538831,-286.3991089,-282.2109375,2120.334961,0.8224369,-427.9325867,-859.3450928,1740.4646,0.85650724,-477.2009277,-712.8538208,1860.961182,0.74345917,-334.3070679,-678.8572388,1907.540527,0.000838764,-333.797699,-678.2288818,1908.626099,0.000879413,-394.88974,-328.2357178,2120.348145,0.7981939,-271.5212402,-875.6247559,1737.585449,0.8541217,-181.503418,-707.5528564,1794.12854,0.81628984,-142.2114868,-313.0526123,2110.075684,0.7538603,1,1,1,1,0,0,0,0
4072,16,-361.8962402,-946.8410645,1659.448975,0.661594,-347.1210938,-753.4332886,1748.897583,0.8033991,-290.2327271,-284.3433838,2126.361572,0.7766264,-434.7409058,-859.1668701,1739.389282,0.80465364,-493.2355042,-717.4995117,1864.177734,0.780199,-334.2698975,-681.522583,1918.991211,0.000535641,-334.3425903,-680.5019531,1919.26062,0.00056918,-397.821228,-332.6329346,2126.242676,0.8507555,-277.631958,-878.9292603,1724.556519,0.857808,-190.4748535,-715.2738037,1794.872559,0.86448884,-142.065979,-336.7171021,2121.581299,0.5952453,1,1,1,1,0,0,0,0
4073,16,-359.5786133,-961.4450073,1662.330566,0.7390735,-353.5095215,-759.9116211,1744.320068,0.8388863,-292.2240601,-292.6966553,2124.628418,0.745321,-440.6320801,-866.7296143,1737.170532,0.81637305,-498.9548035,-728.065918,1867.685059,0.7571544,-338.4200439,-687.5010986,1913.583618,0.000499578,-338.0598755,-687.3649902,1914.271118,0.000528339,-400.4769897,-337.3366699,2125.687012,0.8107985,-280.5996094,-884.4888306,1730.393921,0.8382482,-191.757019,-719.4802246,1794.497559,0.8345181,-146.6313477,-329.5177612,2120.168945,0.60102564,1,1,1,1,0,0,0,0
4074,16,-355.15802,-963.3282471,1668.085938,0.59849375,-357.2015076,-769.1589355,1749.258545,0.8293505,-292.3886719,-302.3897705,2135.151611,0.77896655,-438.3123169,-867.085022,1738.731567,0.80822104,-499.2008667,-727.8225098,1862.531616,0.7136791,-351.4924927,-701.3721313,1923.226318,0.000460268,-351.0408936,-700.369751,1923.699463,0.000514083,-403.0313721,-342.5275879,2132.52832,0.818944,-281.3516846,-889.3301392,1733.303955,0.86685157,-189.0986938,-718.5136719,1792.283325,0.89664567,-143.7373047,-342.3659668,2134.516602,0.6307573,1,1,1,1,0,0,0,1
4075,16,-368.7988892,-947.402832,1655.902832,0.78380966,-358.6123047,-775.6831665,1749.631958,0.7844065,-286.6499023,-301.2756348,2132.02002,0.80079406,-444.8384399,-869.1040039,1738.215698,0.8180015,-493.2638245,-731.8997803,1862.031738,0.72988,-346.492981,-712.3255005,1903.77002,0.000590435,-345.7609253,-711.9717407,1905.016968,0.000648523,-403.465332,-344.0269775,2128.889893,0.81859666,-283.100708,-887.3990479,1732.15625,0.86342466,-190.6530762,-723.3262329,1796.858521,0.8561159,-133.741394,-352.0393066,2132.051025,0.6359993,1,1,1,1,0,0,0,1
4076,16,-372.5928345,-949.2468262,1656.253784,0.79759693,-358.5324402,-780.5321655,1750.361816,0.78779,-288.7749023,-301.4100952,2127.453125,0.79742897,-447.6495056,-872.8771973,1740.36377,0.8100306,-488.8685608,-730.7890625,1863.23291,0.7655868,-351.6624756,-712.6335449,1911.060059,0.000563877,-351.0527344,-712.3192749,1911.786499,0.000599369,-402.7956238,-345.0699463,2124.871826,0.8176503,-284.3463745,-890.4033813,1731.457764,0.86507964,-192.678833,-725.8044434,1799.114014,0.86030054,-140.8520508,-346.677002,2123.525879,0.6367729,1,1,1,1,0,0,0,1
4077,16,-373.3368835,-951.94104,1656.932739,0.79484355,-361.3248291,-779.7285156,1748.178711,0.81384856,-295.9622192,-307.4720459,2123.588623,0.7934377,-447.4210815,-873.2566528,1741.529297,0.81762624,-490.9039307,-726.5389404,1866.157837,0.77355224,-346.9526367,-723.5421143,1918.505859,0.000607669,-346.5663452,-722.6057129,1918.754028,0.000637824,-408.9464111,-349.8763428,2127.688477,0.8184745,-285.3028564,-894.3859253,1731.192261,0.8670003,-195.0031128,-731.4779053,1792.797485,0.89346576,-146.9215088,-352.0571289,2129.522949,0.6283734,1,1,1,1,0,0,0,1
4078,16,-376.1365967,-947.6613159,1657.180176,0.8878536,-361.8495178,-783.2462158,1745.721924,0.8074255,-297.3286743,-317.2266846,2134.14502,0.46139178,-451.7828979,-875.5144653,1742.446655,0.87800574,-491.2618713,-740.9525757,1869.396362,0.8421093,-361.8002319,-729.0426025,1919.621826,0.000571177,-361.1560669,-729.7324829,1920.059326,0.000616182,-392.9966736,-358.552002,2113.418701,0.5744136,-289.3917236,-896.8953247,1738.478271,0.80254996,-202.0724487,-737.0751953,1794.987061,0.9043754,-133.9094849,-346.4638672,2119.259766,0.43159613,1,1,1,1,0,0,0,1
4079,16,-375.2550354,-953.8667603,1661.817261,0.8485072,-364.4733276,-785.0551758,1747.745972,0.8060526,-295.7564087,-314.7565918,2129.056641,0.6022383,-449.9356079,-878.6682129,1745.682373,0.8762619,-492.3961487,-733.385498,1870.21106,0.8185303,-358.0452271,-731.7818604,1925.498657,0.000434407,-357.7492065,-731.8648682,1925.584717,0.000458723,-401.0219116,-355.6119385,2116.933594,0.642593,-289.2294922,-900.5887451,1744.789795,0.8446335,-204.4644775,-738.0755615,1799.628174,0.89923173,-147.9215088,-359.5015869,2141.839355,0.56150156,1,1,1,1,0,0,0,1
4080,16,-371.520874,-951.8338623,1663.198364,0.8466608,-363.4428101,-785.833374,1746.430908,0.8251561,-293.2927246,-314.2327271,2129.877441,0.6087847,-448.8748169,-879.519165,1747.538208,0.8511791,-489.5990295,-732.1949463,1872.040771,0.8157956,-357.7424927,-731.5821533,1918.469238,0.000490786,-357.6791382,-731.6060791,1918.505615,0.000505028,-402.4453735,-354.6587524,2119.79126,0.65229505,-287.6525879,-900.836853,1750.150146,0.8399885,-204.5537109,-738.9284668,1800.927612,0.8951881,-145.7019653,-362.2280273,2143.484375,0.5855518,1,1,1,1,0,0,0,1
4081,16,-377.0968018,-956.8093262,1669.145996,0.80086017,-365.8828735,-790.1220093,1752.979004,0.82338625,-295.5460815,-310.4669189,2124.494141,0.640413,-451.9923096,-882.4656982,1752.002808,0.809401,-490.4648132,-733.8448486,1872.515747,0.7936715,-366.3905029,-728.8777466,1919.058594,0.000482956,-365.7694397,-728.4915771,1919.831299,0.000508933,-405.9561157,-353.4883423,2119.273682,0.6737638,-290.1861572,-901.1230469,1754.624512,0.8392674,-206.8883057,-740.8314209,1804.364502,0.87748927,-152.9140625,-351.3497314,2134.671143,0.5932706,1,1,1,1,0,0,0,1
4082,16,-382.4707642,-956.3325195,1671.364502,0.7752487,-363.4570313,-790.8708496,1755.912598,0.8229148,-292.0180664,-310.6202393,2125.45166,0.6286997,-452.0187988,-882.1206665,1754.911011,0.75351024,-490.1436768,-734.4164429,1871.710327,0.7955591,-361.9272461,-726.859375,1913.850952,0.000423755,-361.7839966,-726.6687012,1914.741577,0.000459651,-406.5358276,-351.1427002,2121.437988,0.7171927,-290.2571411,-899.9302368,1753.391357,0.8046794,-211.3648071,-747.6123657,1808.15918,0.82753855,-145.4572754,-360.6538086,2145.51123,0.609005,1,1,1,1,0,0,0,1
4083,16,-384.9927979,-962.8197021,1682.390625,0.6812759,-368.3706665,-790.1005859,1758.855469,0.812669,-289.7097778,-310.8692627,2129.758545,0.72679746,-454.5617981,-886.520874,1763.171387,0.7071088,-493.2728882,-736.1209717,1872.560059,0.7826809,-360.1895752,-725.3097534,1910.929688,0.000499736,-359.4363098,-724.9159546,1912.407227,0.000509692,-406.9483337,-352.4359741,2127.171387,0.71397835,-296.6152344,-902.7573242,1754.186646,0.8452602,-213.3884888,-752.5454712,1817.930908,0.8616774,-145.9017334,-352.9997559,2139.781738,0.6405485,1,1,1,1,0,0,0,1
4084,16,-388.5027466,-964.7159424,1684.400879,0.7440408,-373.5247803,-791.0882568,1760.843872,0.7825627,-293.9053345,-309.668457,2127.412109,0.76838744,-457.4124756,-890.6784668,1767.856323,0.7431187,-494.8823242,-739.9181519,1878.740356,0.7592772,-350.0097046,-723.2276001,1921.118286,0.000469243,-349.708252,-722.7619629,1922.781494,0.000495836,-409.0160522,-350.8719482,2129.683105,0.7403163,-295.1907349,-899.8676758,1754.82019,0.8621233,-212.2145996,-752.1177979,1821.612793,0.86733407,-147.7483521,-352.9404907,2135.320801,0.6356889,1,1,1,1,0,0,0,1
4085,16,-388.5596008,-971.3192749,1694.558594,0.6881781,-374.2126465,-793.1387329,1763.927002,0.8040586,-294.9189453,-311.2640381,2127.19043,0.70873886,-456.2598267,-891.3583984,1773.671631,0.73553663,-501.117981,-738.8846436,1879.807129,0.7482966,-348.6802368,-722.4251099,1915.931152,0.000595635,-348.3474121,-722.1156006,1917.202271,0.000610312,-408.9644165,-349.7653809,2129.310547,0.71874094,-297.6918335,-903.2385254,1755.691772,0.86685205,-212.0467529,-749.6091309,1825.916748,0.8435883,-147.9240112,-356.2667236,2133.548096,0.6295532,1,1,1,1,0,0,0,1
