time_stamp_m,time_stamp_s,id,trial,nose_x,nose_y,nose_z,headTop_x,headTop_y,headTop_z,neck_x,neck_y,neck_z,tailBase_x,tailBase_y,tailBase_z,lEar_x,lEar_y,lEar_z,lShoulder_x,lShoulder_y,lShoulder_z,lElbow_x,lElbow_y,lElbow_z,lWrist_x,lWrist_y,lWrist_z,lHip_x,lHip_y,lHip_z,lKnee_x,lKnee_y,lKnee_z,lAnkle_x,lAnkle_y,lAnkle_z,rEar_x,rEar_y,rEar_z,rShoulder_x,rShoulder_y,rShoulder_z,rElbow_x,rElbow_y,rElbow_z,rWrist_x,rWrist_y,rWrist_z,rHip_x,rHip_y,rHip_z,rKnee_x,rKnee_y,rKnee_z,rAnkle_x,rAnkle_y,rAnkle_z,s_1,s_2,s_3,s_4,b_1,b_2,b_3,b_4
1.349,80.94,4047,16,734.6311646,-338.2297974,2064.876465,728.4689941,-320.3557739,2016.623901,814.1119385,-250.796936,2027.382568,1129.609619,-476.7362366,2072.124268,722.342041,-241.3864746,2019.260742,828.6096191,-205.5949707,2110.524414,994.9507672,-236.0638932,2157.530213,904.9853474,-195.1205256,2129.724023,1167.371094,-422.1496887,2104.078125,1184.671387,-416.0837402,2239.23291,1312.152466,-501.0378418,2252.501465,821.5097046,-292.2500305,2004.104614,836.5401611,-336.3016663,2061.548828,977.2204812,-345.8328776,2164.606432,927.7628233,-310.123644,2324.619098,1088.133179,-506.4636536,2109.571045,984.208252,-429.7855835,2222.041992,1083.210815,-455.0136108,2354.647705,1,1,1,1,0,0,0,0
1.349333333,80.96,4048,16,708.0266724,-324.1228027,2073.46875,702.4677734,-305.8487244,2025.876831,840.7528356,-258.6110722,2019.111313,1098.698853,-452.5570984,2066.950195,741.6020196,-242.6585176,2011.869367,805.1699219,-188.7024231,2118.183594,798.2000732,-155.3312378,2286.963623,657.4028931,-102.0250244,2350.187988,1118.842651,-397.6429443,2093.891846,1195.399255,-407.8417898,2239.729069,1273.112061,-484.5839844,2226.781494,790.4693604,-277.9176636,2013.017212,812.9717407,-322.8964233,2068.992432,975.4913168,-330.123743,2162.877267,926.2122051,-293.8617344,2323.06848,1063.037964,-491.9553223,2110.794678,971.5844727,-411.3295593,2223.846191,1088.389189,-454.8705376,2352.840708,1,1,1,1,0,0,0,0
1.349666667,80.98,4049,16,683.0114746,-307.9125061,2079.72998,677.3022461,-290.6996765,2032.024902,840.4942245,-255.7512081,2018.852702,1060.599121,-430.7137146,2061.617188,740.388727,-228.8911607,2010.656074,767.5214844,-177.2434692,2121.872803,747.9487305,-126.1973877,2264.290039,618.5228882,-89.86553955,2366.938721,1087.952881,-379.4175415,2087.093018,1107.12085,-342.8235474,2246.497559,1233.930298,-464.7053223,2223.050293,760.1932373,-258.4727783,2016.276733,778.2714844,-302.9858704,2071.683105,973.8406981,-314.4319001,2161.226649,924.7428964,-277.615331,2321.599171,1031.106201,-473.0093994,2098.24707,980.4367257,-410.9104877,2219.734276,1087.934318,-451.4293077,2352.385837,1,1,1,1,0,0,0,0
1.35,81,4050,16,651.0801392,-290.5309448,2085.49707,645.7348633,-272.6044922,2036.318359,724.5831299,-199.829834,2039.973511,1026.405029,-415.3084106,2048.078857,641.0146484,-188.3805542,2037.415894,730.9525146,-156.9527588,2123.873047,726.0876465,-113.649292,2273.847412,614.4969482,-76.40216064,2382.461426,1050.922485,-351.7932434,2072.019775,1079.104004,-361.2567139,2216.400635,1193.767944,-436.9813843,2231.246582,729.5404053,-245.6070557,2019.125854,743.4412842,-284.6274109,2077.452148,882.8016357,-359.3239746,2189.017578,923.3548197,-261.3836207,2320.211095,997.1392212,-456.3552246,2093.355225,978.3821732,-394.9096327,2217.679724,1087.482889,-447.9889876,2351.934408,1,1,1,1,0,0,0,0
1.350333333,81.02,4051,16,619.6473999,-274.4833984,2091.422607,614.2346802,-256.2854004,2042.620117,693.1402588,-185.1876221,2039.444946,996.5013428,-395.0789795,2042.890137,602.3528442,-168.8390808,2042.091797,697.9512939,-149.00354,2125.677979,707.6943359,-116.5478516,2276.159668,618.2989502,-74.37493896,2382.133789,1011.913574,-339.0701599,2060.502197,1097.174185,-351.6917875,2225.68104,1216.022059,-441.1769506,2228.98265,747.6887827,-246.2976991,2015.835092,710.1412964,-269.0786743,2081.84082,846.942749,-337.9256897,2189.286133,891.0791016,-334.0939331,2339.502197,976.2189941,-438.2090454,2105.607666,917.5050049,-396.0312805,2239.493652,1087.0349,-444.5495703,2351.486419,1,1,1,1,0,0,0,0
1.350666667,81.04,4052,16,588.0703735,-258.5650635,2093.934326,583.5476074,-241.5340271,2045.622192,655.9891357,-166.8382568,2045.97168,964.3526001,-378.5357056,2037.605713,562.2749634,-156.2333374,2044.693115,654.5697021,-124.2193604,2105.493652,690.5060425,-114.9588623,2276.267578,613.3236694,-74.8963623,2374.363525,993.3664551,-328.7895203,2055.512207,1095.415726,-335.0775114,2223.922581,1213.816175,-423.9519271,2226.776765,667.8426514,-213.412384,2026.842896,672.1585693,-252.7327881,2089.588867,803.9439087,-326.6721191,2190.887695,891.7666016,-334.5097046,2344.835693,929.1976318,-414.8630066,2085.760254,929.7187343,-388.9927771,2233.809581,1040.995117,-424.3019714,2307.358887,1,1,1,1,0,0,0,0
1.351,81.06,4053,16,551.5018311,-239.1488037,2095.753906,545.4191895,-221.2095947,2049.251465,620.2337036,-149.0301514,2048.146973,937.8968506,-355.2679443,2036.918579,538.2261963,-133.9967041,2050.868408,634.4871826,-115.9240723,2136.045654,653.6732178,-121.8544922,2261.086426,614.7907715,-85.39434814,2366.212646,960.2739258,-303.1381531,2058.85083,1093.740338,-318.4808198,2222.247194,1032.542969,-313.2096863,2269.219482,628.9163818,-194.7514038,2026.551025,636.5438232,-240.3916016,2092.443848,762.1070557,-322.2004395,2198.765625,845.5887451,-311.7549133,2307.131836,896.7277832,-390.4489746,2084.273926,927.7737704,-373.1751355,2231.864617,1047.829376,-426.3966102,2313.9042,1,1,1,1,0,0,0,0
1.351333333,81.08,4054,16,516.8093262,-221.6431885,2092.701904,509.5177002,-203.9854126,2046.675049,586.7857666,-134.3366089,2038.15332,907.8256836,-337.5731812,2035.057983,520.2373657,-108.1765747,2046.958496,599.8270874,-104.2813721,2134.277344,671.8762896,-110.9046929,2266.11911,619.7266235,-85.24212646,2365.387451,927.3922119,-284.1494751,2055.621582,1092.147934,-301.9008822,2220.65479,1071.190391,-330.2455757,2259.42437,650.7003295,-197.391674,2024.930049,600.8681641,-227.4199829,2079.505371,733.4138184,-309.1272278,2199.550293,826.1757202,-291.0805664,2313.292969,866.0324707,-374.9337769,2079.34668,925.9078947,-357.3769436,2229.998741,1032.715454,-422.0722656,2288.655762,1,1,1,1,0,0,0,0
1.351666667,81.1,4055,16,488.8011475,-210.7428894,2090.258301,481.8621216,-191.4639282,2044.043823,555.62323,-120.8677368,2044.858276,877.220459,-313.5606995,2034.628052,483.5018311,-99.52545166,2043.988037,559.5146484,-96.4697876,2138.556152,671.3217661,-96.21471594,2265.564587,609.0474854,-92.86175537,2377.531006,902.8774414,-265.707489,2052.894287,1090.63843,-285.3368686,2219.145285,1069.539163,-313.5925019,2257.773142,565.3839111,-159.8575439,2024.136841,570.0266724,-213.6388245,2088.369141,697.3967285,-297.3544006,2205.95752,819.5161133,-290.3383484,2314.419434,846.4241943,-354.9172974,2075.952881,924.12101,-341.5974104,2228.211856,1018.445068,-422.5826416,2287.903809,1,1,1,1,0,0,0,0
1.352,81.12,4056,16,460.3387451,-197.4779663,2081.089355,451.4787292,-177.3494263,2035.332031,532.3692627,-108.0473022,2035.505981,850.2587891,-300.1917114,2032.375366,454.337616,-85.73858643,2038.219482,541.9983521,-83.79382324,2132.064453,670.8406925,-81.53028417,2265.083513,592.9669189,-86.40673828,2370.824219,868.1038818,-244.8101196,2054.527344,1089.211745,-268.78795,2217.718601,1067.9712,-296.9559404,2256.205179,588.3824877,-163.110841,2023.868988,544.7282104,-199.6376648,2076.449707,659.3931885,-282.6971436,2206.202393,717.3757935,-218.1741333,2319.306641,810.6987305,-342.5739136,2069.644043,882.5782471,-334.6588135,2242.402832,1011.843079,-420.0890503,2288.791016,1,1,1,1,0,0,0,0
1.352333333,81.14,4057,16,428.4025574,-190.1668396,2073.737793,420.4361572,-168.9356689,2027.324707,497.2632446,-95.67230225,2033.268433,825.6610107,-295.7542725,2024.018799,420.3991699,-82.00610352,2037.038452,500.7127075,-76.0098877,2120.891602,670.4330411,-66.85066315,2264.675862,561.8005981,-93.02380371,2344.646729,845.1617432,-231.6775513,2053.528809,791.5492554,-170.1211548,2231.48999,1066.486421,-280.3350585,2254.7204,501.1228943,-140.6383667,2010.711426,510.9934082,-191.1871338,2072.193115,623.0180664,-272.2266846,2209.826172,617.8297729,-204.4846802,2335.884277,785.9335327,-325.769043,2066.998047,865.0401611,-330.3939819,2227.483154,987.8395996,-414.3574524,2282.736328,1,1,1,1,0,0,0,0
1.352666667,81.16,4058,16,400.7782288,-180.8234863,2066.628174,393.8930664,-159.0508423,2019.984009,467.6976013,-80.10296631,2028.86377,804.0727539,-281.0008545,2025.556641,390.9202271,-70.83789063,2031.102539,483.8816528,-56.44598389,2114.65918,670.0987878,-52.17511863,2264.341609,576.188839,-81.94229875,2354.677373,827.0262451,-219.630127,2053.209229,826.0311173,-178.9519914,2229.897724,1065.084745,-263.7290244,2253.318724,477.8024292,-123.8542786,2005.922485,482.4084473,-180.7849121,2077.131104,586.5078125,-252.5479736,2210.862549,541.3494873,-177.2931824,2328.756592,759.815918,-316.4373779,2061.743652,828.0279541,-329.6960449,2218.767822,966.899292,-412.0654602,2265.557373,1,1,1,1,0,0,0,0
1.353,81.18,4059,16,374.5232544,-175.6697083,2064.802979,365.6711426,-153.2835388,2015.786255,439.0207825,-72.96722412,2022.119873,781.2652588,-264.3001099,2025.322754,362.4221497,-61.90496826,2025.832642,467.1933594,-50.66662598,2114.783691,669.8379122,-37.50291665,2264.080733,575.7791275,-67.28796769,2354.267661,798.8197632,-200.5369873,2053.00708,825.1363573,-163.6723472,2229.002964,1063.7661,-247.1370071,2252.000079,450.6659851,-113.8217163,2001.810425,451.4105225,-168.2011108,2062.578857,529.0018311,-232.0460205,2227.63623,451.2597046,-131.9182739,2346.900146,732.0557861,-299.0080872,2058.104736,807.6125488,-305.4703674,2224.5271,978.8713545,-411.9421906,2272.843131,1,1,1,1,0,0,0,0
1.353333333,81.2,4060,16,341.817688,-166.2640381,2058.652588,333.6903381,-143.3435059,2011.312866,407.6801147,-70.70153809,2020.711914,757.3718262,-240.0913086,2031.711182,322.2028503,-57.62963867,2026.773804,433.4638062,-50.29455566,2119.291992,669.6503976,-22.83332342,2263.893218,521.6966553,-89.02175903,2344.186279,771.6490479,-184.3510437,2060.237549,824.3179956,-148.4016506,2228.184603,1062.530415,-230.5581762,2250.764394,415.5597229,-108.2419434,1997.961304,425.3304138,-164.9686279,2059.513672,472.165802,-203.6807861,2245.028564,367.2892761,-109.4026489,2336.746582,720.7988281,-286.7878113,2061.043457,768.4050903,-294.7215271,2242.220703,899.8261719,-367.909668,2245.70752,1,1,1,1,0,0,0,0
1.353666667,81.22,4061,16,317.6446533,-160.9876099,2054.320313,312.4291382,-139.0567017,2007.082764,383.4981079,-60.27398682,2025.915283,730.3313599,-230.2018433,2033.591797,308.9451904,-50.26855469,2022.549561,403.4139099,-49.2286377,2114.088623,669.536231,-8.165605343,2263.779052,533.0851106,-78.20869091,2346.046634,743.0098877,-176.2943115,2059.350098,654.3121338,-120.7792664,2219.406738,1061.377624,-213.9917021,2249.611603,398.9052124,-100.2235718,1997.155762,405.7626343,-162.5146484,2074.307617,406.2464905,-176.0359802,2242.849854,301.2438049,-95.71520996,2338.362793,694.5327148,-275.1947632,2057.195313,735.0322876,-276.6098022,2257.651855,882.6424561,-354.7389526,2253.100342,1,1,1,1,0,0,0,0
1.354,81.24,4062,16,288.0534363,-154.0754395,2053.375244,283.4696045,-131.8648682,2007.317627,360.2858887,-53.78607178,2025.286865,698.5405273,-205.0074768,2043.927734,281.5535278,-42.68121338,2023.648315,364.1548462,-34.52062988,2116.655273,669.495403,6.500971071,2263.738224,532.6940672,-63.81303219,2345.655591,709.3035889,-154.0284424,2067.07373,615.7540283,-106.3867493,2231.57373,652.081543,-119.7907715,2389.172852,370.7390137,-92.08480835,1995.964355,372.4912109,-151.3751221,2071.389893,344.78125,-162.4433594,2259.019043,236.1200256,-93.94320679,2345.961426,670.2390137,-250.3377075,2062.321045,704.5618896,-267.0177612,2253.762451,844.3425293,-344.0386963,2261.662842,1,1,1,1,0,0,0,0
1.354333333,81.26,4063,16,260.5584717,-152.8596497,2056.10376,257.5719604,-131.3557129,2008.508179,325.5578613,-50.91290283,2030.595825,671.5847778,-192.230072,2050.321045,250.8969116,-41.35888672,2023.918701,334.2649231,-22.52624512,2115.103516,669.5279078,21.1671392,2263.770729,579.8604736,-63.41906738,2354.213379,687.7449951,-145.74646,2076.730957,611.5742798,-81.60464478,2231.456299,690.1428656,-126.6642345,2376.336121,341.4779663,-87.01751709,2000.740234,345.7814331,-144.2238464,2083.495605,301.6176758,-140.699707,2251.444824,176.942688,-79.97711182,2362.197021,638.2510376,-232.6666565,2074.322266,658.3312988,-243.158783,2266.365723,807.6661987,-316.2908325,2272.79126,1,1,1,1,0,0,0,0
1.354666667,81.28,4064,16,229.7117462,-148.1824951,2060.453613,227.8161011,-125.4121704,2013.903076,295.7768555,-47.26818848,2044.874512,650.9731445,-190.9453125,2059.889404,223.7098083,-36.28100586,2033.888184,297.0229492,-17.77008057,2127.606934,669.6337435,35.83363239,2263.876564,552.4254761,-57.82858276,2350.310303,667.8656616,-140.9991455,2085.843018,581.8633423,-69.24627686,2231.789063,689.5095444,-111.3318395,2375.7028,313.4325562,-79.13284302,2008.969971,309.0682373,-137.655365,2087.269775,260.6394043,-131.3083191,2250.943359,133.1544495,-71.87911987,2384.469238,609.8279419,-224.4481506,2084.98877,606.9906006,-229.7596436,2255.030762,770.9470215,-302.5872192,2270.84668,1,1,1,1,0,0,0,0
1.355,81.3,4065,16,197.5170288,-143.6928711,2068.371582,196.6736755,-123.2421875,2021.506226,265.1499634,-42.40209961,2051.60083,618.5040283,-174.7673645,2060.833496,191.4476166,-32.6461792,2038.839355,267.7642517,-9.9453125,2130.235107,404.9872742,-22.2645874,2243.099365,558.4960625,-52.44394345,2350.841319,632.6598511,-128.9915161,2092.741455,596.9650411,-70.18051358,2230.870023,688.9528852,-96.00577781,2375.146141,285.4044495,-77.20544434,2013.647217,276.0759583,-135.7123718,2114.109619,230.0464478,-126.6052856,2264.465576,115.3482666,-68.57119751,2384.388672,585.3737793,-215.1896973,2083.378906,560.8128662,-204.8498535,2269.550537,731.8574219,-285.2704468,2281.025879,1,1,1,1,0,0,0,0
1.355333333,81.32,4066,16,164.5074158,-135.7673645,2079.805664,161.4278107,-116.556366,2032.55127,232.8021545,-38.71923828,2055.841797,591.9716797,-169.0960999,2063.641357,159.7295685,-29.47076416,2045.949707,233.1882324,-7.219726563,2141.225586,424.0774462,-17.14923061,2244.281737,558.2338427,-37.89725654,2350.579099,596.3685303,-117.1851807,2095.439209,596.6141386,-56.04133826,2230.519121,688.4728564,-80.68528268,2374.666112,250.2654114,-75.64654541,2023.498657,249.3475342,-131.1092529,2116.313232,205.2719727,-124.814209,2275.376221,107.9957886,-62.78500366,2390.359863,558.8570557,-211.0072632,2092.086914,509.1821289,-190.7667236,2257.120361,680.3269043,-264.0882874,2283.333496,1,1,1,1,0,0,0,0
1.355666667,81.34,4067,16,133.0148773,-131.3074951,2090.903564,129.3709717,-112.2661438,2042.395508,199.2216949,-34.61508179,2061.97876,567.8163452,-168.3585205,2065.529053,121.5534668,-25.66009521,2052.230469,197.7922211,-3.526245117,2149.147949,358.4299316,-21.85791016,2246.682861,558.0443565,-23.35319183,2350.389613,568.3391113,-110.4550476,2091.354004,596.3339319,-41.90567196,2230.238914,688.0694299,-65.36958784,2374.262686,214.505249,-71.3944397,2033.168213,221.7318726,-124.7712402,2115.484131,198.2535248,-124.4429626,2278.934326,115.5927734,-59.68862915,2389.850586,527.5924072,-205.7840271,2101.407715,539.2436972,-192.63942,2259.418736,637.2357178,-241.5896301,2292.443848,1,1,1,1,0,0,0,0
1.356,81.36,4068,16,100.0471497,-129.7171326,2100.327148,96.04190063,-111.4540405,2051.294922,163.0248566,-29.31002808,2067.356689,537.9119263,-162.0422668,2064.80957,89.53504944,-23.92602539,2056.520752,160.3615723,-0.66015625,2151.362549,304.9821777,2.657958984,2249.845215,557.9275905,-8.811021987,2350.272847,540.1392212,-102.3686523,2094.680664,596.1244035,-27.77280773,2230.029386,595.3565063,-124.2357788,2342.090576,180.905426,-67.41824341,2039.109863,187.3709717,-118.09729,2112.041748,186.0007324,-125.9735107,2272.075439,108.6761322,-57.92330933,2394.847656,493.2843628,-201.1699524,2098.317139,424.0040283,-156.4406433,2239.773926,664.4819462,-253.0095261,2287.833319,1,1,1,1,0,0,0,0
1.356333333,81.38,4069,16,72.25912476,-127.731781,2105.758789,65.53907776,-110.8892212,2056.963623,128.389679,-25.96603394,2065.980469,505.5834351,-160.6832886,2066.30249,48.5932312,-24.79602051,2059.251465,129.4096985,1.540283203,2154.519775,271.3666382,12.79455566,2247.209229,557.8835354,5.729980201,2350.228792,513.7019653,-103.0989685,2092.611816,442.1296387,-56.31781006,2254.657227,577.4182739,-108.9135132,2346.758057,145.6994324,-63.41177368,2041.030396,153.341568,-111.3552856,2111.166992,201.0467224,-128.9947815,2250.846191,101.8207245,-58.822052,2395.578613,462.0168457,-199.7194824,2099.240723,455.3732491,-159.1655866,2244.721378,664.2289367,-250.0572109,2287.580309,1,1,1,1,0,0,0,0
1.356666667,81.4,4070,16,40.77459717,-127.6863708,2106.282471,35.36862183,-111.8781128,2057.426758,99.61230469,-27.23449707,2059.915527,472.2846069,-155.3115234,2066.02002,24.03591919,-22.72140503,2055.201172,94.38476563,2.225585938,2151.34375,240.5705261,29.25787354,2245.575195,557.9121853,20.27054184,2350.257442,483.0531006,-98.42254639,2086.805664,465.1325915,-48.27100904,2250.672351,587.3587495,-105.4270862,2346.167227,113.5808716,-69.7684021,2036.8302,120.9439392,-108.4423218,2109.434814,198.8584595,-134.1788025,2250.120361,122.0948792,-69.00717163,2395.896973,429.8265381,-196.7058411,2097.524902,354.5594482,-130.8355713,2247.092773,513.9299927,-144.8853149,2333.572266,1,1,1,1,0,0,0,0
1.357,81.42,4071,16,13.44415283,-125.7102966,2103.162109,7.768310547,-110.1910706,2054.98999,70.00230408,-25.20217896,2058.402344,440.3086548,-149.0155029,2063.152344,-5.366760254,-22.91217041,2054.016846,65.25752258,3.839660645,2151.416504,194.815094,36.38934326,2250.137695,558.013538,34.81138997,2350.358794,440.0344849,-86.27584839,2086.25415,464.8912364,-34.69198433,2250.430996,559.2958374,-103.1575623,2346.020508,86.86920166,-66.99182129,2032.155884,95.38523865,-106.052063,2100.970703,184.9335327,-127.1549683,2251.088867,120.5049133,-67.38574219,2396.153564,398.2689819,-189.4139709,2102.598633,322.5956421,-120.4176331,2246.261475,546.444227,-166.4602002,2323.581206,1,1,1,1,0,0,0,0
1.357333333,81.44,4072,16,-16.0696106,-123.3699036,2099.700684,-20.82940674,-107.8583374,2051.445313,41.91374207,-21.53222656,2054.613281,413.1098633,-145.2472229,2059.368408,-29.49926758,-20.73626709,2050.265137,34.81781006,9.43371582,2143.94751,149.605072,37.21502686,2254.664551,558.1875949,49.35325163,2350.532851,414.8093262,-78.23712158,2082.348877,464.7177765,-21.11537317,2250.257536,557.3128662,-115.9304199,2329.859131,59.67207336,-64.08328247,2028.381714,67.68153381,-105.850708,2096.195313,162.8981934,-130.5314331,2252.116699,104.1855774,-58.73736572,2392.763916,372.3744507,-183.211731,2102.475098,289.740448,-118.7744141,2240.477783,546.2777668,-163.5901747,2323.414746,1,1,1,1,0,0,0,0
1.357666667,81.46,4073,16,-40.73745728,-123.0643921,2097.477051,-45.62097168,-108.6810608,2049.259766,11.96974182,-21.28381348,2050.254883,389.5202026,-141.1419678,2060.509766,-53.63320923,-23.47140503,2045.252441,2.065658569,13.38116455,2136.309082,176.5693398,41.943557,2252.444981,5.453643799,25.68740845,2344.031738,393.4466553,-70.09069824,2084.498047,397.9327393,-48.28372192,2263.33374,548.5440063,-117.1278992,2324.510742,29.81033325,-66.27261353,2026.326782,45.2706604,-104.7381592,2091.855957,152.2383423,-126.2104492,2247.995361,97.74841309,-61.29379272,2388.484863,350.708252,-180.6157532,2109.30542,260.1131592,-120.0650635,2240.142822,546.1141766,-160.7204822,2323.251155,1,1,1,1,0,0,0,0
1.358,81.48,4074,16,-66.56668091,-119.8519897,2095.080811,-70.28796387,-106.1707153,2047.30542,-13.44908142,-18.206604,2048.449707,363.0842285,-132.2576599,2056.77417,-38.3568348,-16.6369238,2047.694318,-17.13865662,19.80615234,2136.474365,40.92227173,29.11291504,2263.855469,-40.68515015,46.15374756,2360.618408,376.730835,-62.82098389,2082.227539,385.1918945,-48.41098022,2250.931641,534.6810913,-110.5205078,2318.511963,4.827209473,-63.45300293,2024.965332,24.93614197,-103.2167053,2101.184814,139.1737671,-128.3036499,2238.962402,92.89828491,-62.75946045,2382.265381,328.2785645,-175.0086975,2109.128906,240.7432251,-117.4612732,2229.453613,545.9534562,-157.8511169,2323.090435,1,1,1,1,0,0,0,1
1.358333333,81.5,4075,16,-92.66921997,-118.5438843,2092.070801,-96.13394165,-104.9906006,2044.488647,-40.37002563,-20.61895752,2045.288452,337.156189,-121.0852051,2052.339355,-105.6330872,-19.68600464,2036.863525,-51.09503174,15.86676025,2123.622803,-16.15820313,26.57305908,2269.719727,-156.0601807,9.666992188,2345.918457,350.7490234,-55.02130127,2079.322754,374.5513306,-42.55844116,2252.583984,513.0132446,-103.1679382,2307.8125,-23.14746094,-66.35412598,2020.793091,-0.128662109,-95.34439087,2098.719482,121.6179199,-126.1402893,2227.294922,87.37652588,-66.32681274,2375.753662,303.6069946,-164.6889343,2104.6604,211.9221191,-108.5300903,2222.788574,545.795605,-154.982073,2322.932584,1,1,1,1,0,0,0,1
1.358666667,81.52,4076,16,-118.1669312,-116.0084229,2091.782715,-122.8388977,-102.5601501,2043.74292,-65.43128967,-19.94085693,2042.495239,314.9473877,-107.9970703,2052.475586,-133.1369934,-17.72198486,2035.246582,-76.26489258,20.5239563,2120.802246,18.57313801,35.17003917,2266.416823,-212.0105591,7.882324219,2347.016113,319.9539185,-44.40838623,2074.765381,352.0019531,-45.23867798,2241.271973,472.7893677,-94.65011597,2306.346191,-50.27737427,-64.63684082,2018.588623,-26.19665527,-90.43353271,2087.772461,111.9174194,-117.7808228,2228.0979,81.93237305,-64.11999512,2379.962402,280.9421997,-151.4647522,2097.812012,192.1624756,-96.5411377,2219.69751,131.4772949,-0.721740723,2381.653809,1,1,1,1,0,0,0,1
1.359,81.54,4077,16,-143.5869293,-115.627594,2092.07666,-148.5555573,-101.6754761,2043.201416,-89.41986084,-19.46380615,2043.386475,290.4839478,-95.68048096,2051.39209,-162.5956726,-17.43713379,2036.664795,-99.96621704,18.87313843,2118.19873,18.7489882,46.59498897,2266.592673,-267.3692932,6.147613525,2351.242432,296.2573242,-34.68835449,2072.997314,340.6899414,-44.5965271,2237.141357,491.9789112,-90.65095414,2308.672418,-76.93893433,-64.35089111,2018.528564,-50.72067261,-91.38345337,2088.355957,96.37304688,-109.8471985,2225.959229,76.59088135,-66.82550049,2378.262451,256.4962769,-139.0151978,2098.035156,170.3772583,-87.89276123,2209.587891,184.7971044,-20.10993186,2374.198632,1,1,1,1,0,0,0,1
1.359333333,81.56,4078,16,-167.8568115,-117.3631592,2092.018066,-172.1461182,-104.0795288,2044.135376,-113.8373108,-17.38848877,2047.711914,269.5203247,-85.42282104,2057.256836,-186.349884,-17.73129272,2039.882324,-129.4902344,21.83673096,2119.699463,-162.5960693,40.78067017,2289.727539,-309.70578,12.43075562,2370.095703,274.3295898,-24.65344238,2080.452881,311.6442261,-35.24517822,2241.654053,491.5256564,-76.64769749,2308.219163,-101.2043762,-63.48535156,2022.086182,-73.31021118,-87.10751343,2095.839111,72.36950684,-108.0744629,2220.767334,66.99215698,-57.76483154,2383.339111,230.2908936,-128.7652588,2094.385254,144.1846313,-72.93041992,2220.565674,184.7769944,-17.55093613,2374.178522,1,1,1,1,0,0,0,1
1.359666667,81.58,4079,16,-191.3055267,-117.9954224,2095.481445,-195.3605499,-104.4585266,2047.392578,-138.37146,-16.26055908,2050.379639,248.9960327,-79.87280273,2062.220703,-208.7401123,-15.72756958,2041.844727,-159.472641,24.35021973,2124.81543,-204.4523315,44.2381897,2292.367188,-335.6210022,3.437713623,2383.362793,249.1156616,-16.98342896,2086.752197,278.468689,-28.5765686,2247.607422,491.1424179,-62.6489734,2307.835925,-125.4232483,-61.32397461,2023.553345,-97.82580566,-84.65625,2097.766113,44.81594849,-106.0939941,2214.734131,58.61755371,-55.41217041,2382.509766,207.9953613,-121.3639832,2095.340576,123.6539307,-69.11184692,2221.316895,184.7594435,-14.99198061,2374.160971,1,1,1,1,0,0,0,1
