H_id,H_trial,H_headFront_x,H_headFront_y,H_headFront_z,H_neck_x,H_neck_y,H_neck_z,H_lowerBack_x,H_lowerBack_y,H_lowerBack_z,H_leftWrist_x,H_leftWrist_y,H_leftWrist_z,H_leftShoulder_x,H_leftShoulder_y,H_leftShoulder_z,H_leftElbow_x,H_leftElbow_y,H_leftElbow_z
28337,2,-46.68847656,-608.0230103,1985.775757,86.05114746,-643.7995605,1882.164795,-285.271637,-323.4725342,2014.487427,-65.12097168,-613.1187744,1982.986084,-62.68737793,-753.9789429,1952.882446,-47.67755127,-869.2582397,2135.118896
28338,2,-45.87322998,-609.3347168,1985.021729,86.50268555,-644.8896484,1884.512085,-290.240387,-332.0585327,2012.221924,-65.50079346,-610.4698486,1982.190918,-56.66119385,-750.3237305,1950.594971,-50.89782715,-868.8831177,2144.601563
28339,2,-45.37359619,-610.8179321,1982.589355,86.98120117,-645.7459106,1883.632813,-287.0512085,-327.7616577,2011.944092,-64.54217529,-613.2341309,1979.68335,-58.79870605,-747.2124023,1947.389404,-48.5625,-867.1729126,2137.675781
28340,2,-49.42980957,-609.7936401,1986.529053,86.66070557,-646.6928101,1883.935669,-296.796814,-339.8146973,2018.667847,-66.56140137,-612.5909424,1983.074707,-55.38293457,-742.5490112,1946.737427,-41.92559814,-868.2510986,2133.067139
28341,2,-47.76940918,-611.0804443,1986.577759,88.34448242,-644.4885864,1882.737305,-296.2348328,-337.4644775,2008.119141,-65.88024902,-611.609375,1980.552979,-53.29663086,-735.1286621,1943.102173,-40.43041992,-866.34375,2127.864258
28342,2,-45.9387207,-610.2011108,1986.22522,88.71862793,-643.8551636,1882.691772,-294.7581482,-334.4249878,2009.407349,-64.83166504,-611.1334839,1980.441772,-55.00897217,-733.9730225,1942.882813,-40.47460938,-866.4407959,2125.197754
28343,2,-43.3493042,-613.4135132,1986.27124,89.22174072,-643.9655151,1882.431641,-295.7578735,-337.72229,2009.14209,-63.33837891,-613.6672363,1979.739746,-53.70758057,-735.8260498,1945.032593,-40.30871582,-869.534668,2127.147949
28344,2,-43.90924072,-612.0283813,1984.538574,89.05444336,-643.8543701,1882.300903,-296.9425049,-339.6003418,2010.991943,-63.7598877,-612.7189941,1978.758911,-52.83776855,-737.8132935,1944.703003,-37.89562988,-867.3964233,2129.032471
28345,2,-44.94390869,-610.1260986,1982.812256,89.66778564,-642.9171753,1882.500732,-299.3760376,-338.8118896,2011.263672,-64.82440186,-609.666626,1978.830933,-48.00054932,-731.9799805,1943.154785,-35.70806885,-865.9168701,2125.844727
28346,2,-41.06207275,-605.7839966,1973.988647,90.71765137,-640.8198242,1881.685913,-290.4570618,-320.9818726,1984.293335,-62.64813232,-608.487854,1969.203857,-46.15917969,-752.6964111,1942.401855,-31.45874023,-884.1730347,2127.7771
28347,2,-39.79510498,-605.1522217,1975.904785,91.51934814,-641.1898804,1882.150146,-292.1188965,-322.3085938,1984.496216,-61.34246826,-608.7340698,1970.416504,-37.42553711,-761.4661865,1942.176758,-28.25067139,-889.0310059,2126.70752
28348,2,-41.43096924,-602.6713257,1974.129639,90.65020752,-641.3839722,1881.561646,-291.6242676,-322.3901978,1986.812012,-61.50219727,-607.8724976,1969.503662,-31.44006348,-777.9122314,1943.768799,-22.88323975,-901.0220947,2135.51416
28349,2,-43.06713867,-599.8378296,1974.557861,91.24755859,-639.6746826,1881.140137,-291.1508789,-320.1136475,1986.11499,-62.31774902,-605.104248,1969.57312,-26.40148926,-776.0435181,1940.299805,-20.54754639,-899.6281738,2134.366455
28350,2,-42.25860596,-599.8492432,1977.945923,89.9085083,-638.4987793,1880.950928,-289.7932739,-320.9894409,1996.218872,-62.27587891,-604.3527832,1972.125,-33.02923584,-772.2789307,1943.705078,-23.66644287,-897.6781006,2132.448975
28351,2,-40.03387451,-601.9715576,1974.277588,89.18811035,-638.1057739,1880.86499,-290.3673096,-321.6744995,1993.484253,-61.25549316,-605.5236816,1969.550049,-33.38409424,-772.3382568,1944.200562,-22.26055908,-900.8932495,2130.558838
28352,2,-44.18920898,-591.4914551,1960.085327,90.22521973,-639.177002,1880.368408,-301.5440979,-328.1859741,2007.260132,-62.25097656,-601.9910889,1959.746338,-12.53045654,-787.322998,1946.580078,-11.91143799,-897.4884033,2132.059082
28353,2,-44.0022583,-599.2028198,1976.495117,91.00073242,-634.2896729,1879.09668,-291.8712769,-322.3328247,1999.630859,-62.19866943,-605.6916504,1971.29248,-29.12628174,-776.8508911,1938.065918,-20.16912842,-897.4694824,2127.412598
28354,2,-46.63244629,-597.3829346,1974.393921,90.10778809,-632.6593628,1878.149536,-292.6925964,-321.8279419,1993.558105,-63.8916626,-603.4761353,1969.553223,-29.74005127,-782.9908447,1936.56897,-21.19378662,-896.4139404,2124.088867
28355,2,-47.70672607,-596.6332397,1975.373535,89.76702881,-629.9091797,1875.785156,-290.8539124,-320.9023438,1995.68335,-63.57269287,-604.1464233,1970.328857,-32.51019287,-776.3883057,1933.390503,-20.97198486,-893.2817383,2126.332764
28356,2,-42.72943115,-593.961853,1962.29126,88.52252197,-633.930481,1876.771851,-304.6278076,-326.0855103,2006.200195,-62.22857666,-602.4144897,1960.4375,-20.95678711,-779.324585,1941.811157,-12.30157471,-900.4732666,2124.808838
28357,2,-40.60961914,-597.7956543,1964.036133,88.12310791,-629.6483765,1874.680298,-304.3165283,-324.4680786,2000.061523,-61.32745361,-605.2266235,1960.558838,-28.8939209,-764.3728027,1938.603516,-12.06341553,-898.0582886,2122.933594
28358,2,-54.33612061,-593.9535522,1970.377197,83.56451416,-623.2214355,1870.355469,-291.2366028,-321.8845215,1983.14624,-70.23040771,-599.9556274,1965.904419,-35.09411621,-785.2788086,1932.474854,-16.82318115,-897.9820557,2127.921875
28359,2,-55.8059082,-593.9816895,1988.605469,79.97381592,-623.7350464,1870.394897,-277.5047302,-323.0637207,2021.240356,-70.00708008,-600.1756592,1983.818726,-33.69665527,-786.3005371,1936.709229,-32.14239502,-885.3265991,2125.01001
28360,2,-56.7434082,-594.3120117,1970.817383,78.7947998,-624.2757568,1867.948853,-291.7086792,-320.3513184,1995.464844,-71.15411377,-601.4896851,1964.768799,-33.64526367,-787.791748,1932.003784,-20.17919922,-899.5765991,2122.092529
28361,2,-53.387146,-593.6638794,1972.424561,79.20178223,-622.9718628,1866.422119,-294.3265686,-323.1173706,1993.281494,-69.84313965,-600.6695557,1967.430664,-35.24383545,-784.8222656,1929.837158,-21.97698975,-893.9749756,2118.349854
28362,2,-67.97351074,-591.1817627,1981.968018,76.67041016,-625.1375732,1869.332275,-290.0858765,-314.8505249,1991.723145,-76.70874023,-594.1779785,1974.901245,-36.91589355,-780.4107666,1932.220459,-26.60229492,-875.6052856,2121.137939
28363,2,-53.29083252,-592.857605,1971.851318,78.2376709,-618.8334351,1863.926392,-297.6158752,-323.5708008,2000.235962,-68.83776855,-600.8075562,1967.924927,-37.21630859,-781.6177979,1927.068115,-18.74157715,-901.2254639,2116.924805
28364,2,-56.03747559,-591.2247314,1973.069824,75.45324707,-621.9055786,1862.23999,-303.7516479,-330.6517334,2003.587769,-70.29101563,-600.527771,1970.195679,-35.33581543,-779.0268555,1925.463013,-20.94299316,-901.9572144,2115.483154
28365,2,-51.16906738,-592.7232056,1972.667358,72.91204834,-623.3168335,1858.827271,-309.6133423,-331.1135254,2013.325439,-68.84020996,-598.0753174,1969.794556,-53.15081787,-743.7010498,1918.725342,-38.2164917,-866.7972412,2091.778564
28366,2,-52.36077881,-595.5508423,1972.524902,72.19378662,-621.5543823,1856.446411,-310.5262451,-329.7681274,2010.989258,-68.74499512,-600.9262695,1968.505249,-52.37030029,-752.6341553,1919.880249,-41.07550049,-866.8515625,2093.493164
28367,2,-52.71063232,-596.2197266,1974.265869,70.35247803,-622.105896,1854.834595,-314.4563599,-332.1881714,2011.11499,-68.63751221,-600.7282715,1970.559692,-54.96594238,-748.3424072,1915.896973,-44.62457275,-864.2730713,2092.107422
28368,2,-53.42102051,-596.3046875,1974.442505,65.38977051,-620.8250122,1850.858643,-312.2516479,-330.5838013,2013.168579,-70.08166504,-600.4697266,1969.922852,-57.53704834,-741.572998,1912.484131,-43.78796387,-867.345459,2094.451172
28369,2,-50.70166016,-597.1992798,1976.008789,67.22192383,-620.5703125,1847.411865,-330.9814453,-350.7772827,2017.550537,-68.11279297,-600.4082642,1971.487793,-55.44122314,-733.657959,1901.415283,-46.54278564,-853.4354248,2083.193359
28370,2,-50.72821045,-594.2744751,1979.488037,65.60253906,-619.2091064,1845.755249,-327.8322144,-347.3938599,2014.429688,-67.28540039,-598.3447266,1973.895508,-57.20324707,-728.2471924,1899.768066,-48.1786499,-848.7794189,2079.498779
28371,2,-45.97167969,-591.7984009,1977.168213,62.99847412,-618.6826172,1842.935547,-317.9356384,-340.0010376,2007.539063,-61.63262939,-600.6339111,1973.07373,-60.24163818,-733.894104,1901.983032,-40.87896729,-853.8998413,2078.59375
28372,2,-45.22259521,-588.9420166,1971.670166,65.12316895,-612.348877,1842.80957,-322.7671814,-345.9860229,1999.771851,-59.23242188,-600.4665527,1969.180908,-55.12817383,-743.5726318,1901.688354,-37.49194336,-866.4105835,2082.868164
28373,2,-39.87548828,-583.2401123,1956.910889,66.56835938,-617.9438477,1845.567383,-309.6018372,-340.4087524,1992.038086,-56.36541748,-595.9586792,1958.014282,-43.30145264,-722.9154053,1906.980469,-50.35125732,-870.6120605,2106.100098
28374,2,-39.0078125,-588.428894,1952.838867,63.54492188,-619.5113525,1839.481934,-301.6078796,-338.9025269,1994.506348,-58.44763184,-598.880249,1955.057129,-50.99584961,-727.5227661,1901.415527,-51.83062744,-875.5758667,2099.810791
28375,2,-49.07128906,-587.6275024,1956.21875,59.00134277,-618.9522705,1833.026001,-302.0352478,-343.0189209,1997.358398,-64.26550293,-595.6229858,1956.172119,-59.52679443,-736.2264404,1895.011841,-51.11968994,-871.2583618,2098.334229
28376,2,-39.67718506,-591.0263672,1952.228394,56.36688232,-617.4165039,1829.171021,-312.2397461,-355.3905029,1996.953125,-59.28759766,-599.4400635,1951.630371,-61.32537842,-739.1594849,1900.297241,-35.42730713,-875.6586914,2081.438477
28377,2,-53.26403809,-590.1479492,1955.729004,57.2857666,-608.0025635,1822.699951,-311.7696838,-342.7418823,1994.017578,-68.32330322,-598.5690308,1953.211182,-64.24401855,-722.9937744,1885.615601,-48.88916016,-873.4109497,2092.240723
28378,2,-49.24908447,-588.6546631,1960.138062,55.19543457,-612.2610474,1820.325684,-312.7889099,-349.3307495,1995.175293,-65.54742432,-598.2260132,1959.875,-58.58880615,-745.9738159,1877.54895,-35.09295654,-881.5053101,2087.11084
28379,2,-27.2366333,-602.4899292,1936.199707,58.80767822,-620.5750122,1816.102051,-309.257019,-366.638855,1987.727539,-48.04180908,-608.18573,1941.949219,-56.64935303,-750.0588379,1875.060181,-15.09069824,-878.449585,2066.723145
28380,2,-24.82055664,-592.5863037,1932.401855,49.68780518,-632.9824219,1813.347168,-290.4087524,-377.2399902,1997.904297,-39.74487305,-601.2740479,1936.145752,-47.5980835,-758.1578979,1875.484009,4.046081543,-876.9605713,2066.159424
28381,2,-19.9621582,-600.9813843,1925.622925,49.43554688,-631.9501343,1809.852905,-295.9327087,-364.8839722,1984.668823,-34.60272217,-607.0448608,1928.885864,-37.13787842,-758.453125,1860.968384,26.26519775,-890.0996094,2086.753906
28382,2,-14.96325684,-603.3303833,1920.937378,54.5401001,-628.2263184,1803.369019,-295.6291809,-368.6685791,1983.34375,-30.64959717,-607.4049683,1924.711426,-32.8303833,-754.9189453,1841.523315,32.63604736,-885.1326904,2070.739258
28383,2,-29.87646484,-582.8649902,1891.019043,56.28704834,-606.2070923,1790.530273,-292.7070618,-385.0230103,1994.304199,-49.25598145,-588.9711914,1900.536133,-51.70050049,-732.6170044,1824.435303,23.80090332,-865.1843872,2039.468994
28384,2,-33.54431152,-576.5496826,1882.054199,57.35211182,-607.8625488,1788.848877,-307.1194153,-382.3153687,1993.22168,-55.5725708,-588.9780273,1896.461426,-45.63659668,-744.6242065,1817.508789,34.06072998,-875.4945068,2035.401611
28385,2,-35.02368164,-579.8480225,1887.072754,56.84082031,-606.3144531,1788.970947,-314.6401367,-376.206543,1991.005493,-56.12731934,-589.2578125,1900.945557,-50.16552734,-733.2102051,1818.613159,32.90637207,-875.3203735,2044.220581
28386,2,-45.36486816,-582.0061035,1890.59314,59.68487549,-611.2398071,1785.168701,-321.9825745,-380.1293335,1998.094116,-64.31774902,-592.2821045,1901.898438,-39.22705078,-744.7056885,1814.849609,39.61309814,-874.9993896,2051.773682
28387,2,-60.24053955,-568.546936,1893.079224,64.35253906,-603.2555542,1783.817505,-324.6452026,-384.5773926,2006.651611,-73.00360107,-579.1401978,1901.845093,-25.63885498,-756.8621826,1819.452637,48.76989746,-901.0250244,2061.259521
28388,2,-51.38690186,-584.7451172,1883.76001,80.21850586,-603.651001,1784.671143,-329.7863159,-395.1343384,1998.169434,-69.04223633,-594.3116455,1891.898193,-24.97241211,-755.6605835,1818.547241,59.31591797,-887.7717285,2032.708252
28389,2,-39.15759277,-569.3399658,1877.168335,85.77203369,-612.989502,1789.734863,-323.4991455,-369.4022827,1988.238525,-61.45245361,-579.6765747,1886.456299,-14.70599365,-765.4611206,1817.35437,70.89093018,-883.6436157,2009.207031
28390,2,-32.26806641,-555.987793,1882.124268,75.15374756,-606.8068237,1773.493408,-335.5712585,-392.3134155,2018.983154,-50.23278809,-571.6815796,1886.235107,-29.66394043,-738.1123047,1796.398193,56.66485596,-887.3045654,2040.514648
28391,2,-21.95898438,-570.1778564,1879.354492,75.17834473,-600.9017334,1763.479004,-329.0888672,-394.4151001,2013.365601,-44.21014404,-582.8969116,1889.329346,-36.41448975,-725.3930664,1793.190186,43.4788208,-864.6282959,2014.889648
28392,2,-35.80731201,-574.3808594,1868.075439,90.61407471,-595.1940918,1762.128784,-320.1582336,-408.7654419,2014.266479,-50.35449219,-584.770874,1873.976196,-40.48352051,-709.911377,1787.560303,65.64544678,-861.1999512,1970.107056
28393,2,-16.27075195,-577.1482544,1868.452026,92.93505859,-599.1763306,1761.171631,-301.8699341,-372.6704102,1975.154541,-34.18029785,-584.1954346,1872.990723,-16.73474121,-738.2937012,1792.094971,79.92993164,-874.2859497,1983.139893
28394,2,-13.11932373,-574.4966431,1867.25708,103.1203003,-608.4665527,1771.131592,-327.2893066,-402.760498,1984.86792,-30.10290527,-584.187561,1871.841309,15.40100098,-760.3725586,1804.716064,91.69445801,-897.1629639,1982.244141
28395,2,5.34161377,-601.1878662,1863.814453,105.6315918,-605.5541992,1758.228882,-325.6617432,-423.1533203,1979.094727,-14.37365723,-609.5517578,1868.458618,7.869445801,-738.0249023,1799.915161,100.9106445,-892.7329102,1961.50647
28396,2,8.153198242,-605.8407593,1867.195313,116.8723145,-607.3870239,1761.643311,-309.6018677,-416.6071777,1959.342773,-9.133483887,-611.9052124,1870.754395,38.83935547,-754.0810547,1806.397705,108.7855835,-903.855835,1981.149658
28397,2,11.14324951,-610.1584473,1873.721191,123.9418945,-599.2263184,1761.949707,-310.5280762,-437.9316406,1952.303223,-1.444763184,-619.6730347,1875.791504,38.85827637,-745.9313965,1796.870361,112.5527954,-886.9060669,1970.213867
28398,2,19.10852051,-635.6253662,1876.034424,125.9570923,-614.7457886,1765.879395,-307.3276062,-441.2918701,1981.666138,11.06811523,-636.5271606,1881.872803,51.02178955,-765.4553223,1797.10144,128.2778931,-895.3311768,1977.859131
28399,2,23.86090088,-640.1400757,1877.287109,129.9944458,-617.8343506,1770.140625,-309.9087524,-445.7564087,1986.491455,15.94915771,-642.9705811,1884.255249,61.24761963,-770.4543457,1799.531494,135.510498,-898.8701782,1984.524658
28400,2,27.30163574,-633.3226929,1896.50415,130.3969727,-605.0690918,1774.510742,-284.7593384,-450.3811646,1958.75293,19.68634033,-638.6628418,1900.823608,50.88977051,-759.9825439,1799.281982,149.8348999,-889.6991577,1974.632813
28401,2,25.42163086,-640.1611938,1908.895752,134.9106445,-607.6021118,1778.85376,-272.0441895,-451.9636841,1946.27356,21.6942749,-643.9662476,1909.331299,57.24884033,-765.1451416,1804.953857,154.7460327,-897.1854248,1976.917603
28402,2,21.27374268,-641.0932617,1913.841553,135.6717529,-605.0546265,1780.704102,-280.3096008,-449.9003296,1945.546143,21.4229126,-645.7250366,1913.633789,62.95916748,-765.8533936,1810.482544,153.5075073,-903.3995361,1986.149902
28403,2,44.49658203,-645.116394,1907.275635,142.8955688,-611.0112915,1786.66687,-250.9256592,-459.1416016,1954.876587,39.90142822,-648.776062,1910.845459,67.71746826,-769.0680542,1812.599487,159.1915894,-913.9976196,1978.628906
28404,2,40.32537842,-654.4259644,1921.241943,145.3269653,-598.3086548,1796.362549,-238.9311523,-524.9858398,2021.645996,37.55566406,-657.0169067,1924.74585,64.73144531,-775.5786133,1827.591309,158.6627808,-906.2318115,1998.32251
28405,2,42.69146729,-653.5458374,1926.648193,142.9584961,-596.0883179,1795.61792,-234.0118103,-548.12854,2014.138184,36.21856689,-653.4741211,1931.253662,61.63067627,-771.4979248,1827.383179,161.4753418,-908.0756226,1998.879517
28406,2,49.0378418,-658.9071655,1931.47876,142.0249023,-595.9416504,1797.610962,-234.4287109,-554.2835693,2018.105957,40.30963135,-658.1901245,1936.389648,61.90911865,-771.5872803,1830.470581,158.6765747,-910.7542725,2002.079834
28407,2,47.81347656,-661.2811279,1933.555176,143.3892822,-597.8099976,1801.933716,-227.7108765,-563.2346191,2030.066162,38.16864014,-659.2009888,1937.254761,64.11859131,-774.8869629,1833.105469,158.9105835,-914.4525146,2004.387573
28408,2,51.70501709,-663.4988403,1929.502808,144.69104,-601.741394,1799.567383,-259.6459351,-509.7246704,1985.172363,39.65045166,-664.0757446,1932.298828,75.45648193,-782.4885864,1839.158447,167.7982788,-927.6374512,2000.815918
28409,2,52.44873047,-665.2869873,1932.68042,146.010437,-602.7373047,1801.583496,-256.7377319,-517.9353638,1995.913574,39.79351807,-664.1724243,1935.326416,74.62316895,-779.046936,1842.594482,179.7594604,-917.2658691,2001.417969
28410,2,51.64990234,-662.7480469,1930.083008,147.1443481,-602.6589966,1801.727539,-268.5349731,-480.7825317,1972.555664,38.01745605,-662.4008179,1933.897461,78.84387207,-782.3702393,1845.836426,186.2468262,-919.090332,2004.895874
28411,2,52.91339111,-665.4473267,1924.929565,145.4011841,-604.0327148,1801.73999,-270.1889038,-489.0004272,1977.380127,38.67932129,-665.2612305,1930.863037,84.54223633,-789.1976318,1850.754272,187.137085,-925.9534912,2013.082275
28412,2,47.50164795,-665.5474854,1926.878906,148.694458,-603.7696533,1802.640991,-269.507843,-497.7055664,1986.12207,36.3605957,-663.7941895,1931.156982,82.45654297,-786.3222046,1838.071289,177.4002075,-924.0194092,2025.25415
28413,2,54.78167725,-661.7202148,1915.125122,139.3043213,-613.7558594,1787.748291,-281.5728455,-455.1835938,1927.113037,40.08435059,-657.232605,1916.974976,82.30212402,-769.852478,1818.017334,159.7781982,-899.1256104,2004.869873
28414,2,41.54650879,-656.3071289,1923.592773,148.4555054,-603.6375732,1798.238037,-272.2564697,-491.2507324,1982.676758,31.43939209,-656.678894,1926.847656,78.87548828,-773.3669434,1821.806763,170.5991211,-914.4779053,2016.218506
28415,2,42.33276367,-661.1694946,1926.432495,151.6682129,-603.4006348,1799.98584,-270.7449341,-502.8626709,1989.741455,33.54174805,-659.2202759,1928.049072,78.14306641,-776.0975342,1826.017822,167.0635986,-917.8331299,2019.49707
28416,2,45.10510254,-665.3561401,1926.78186,153.4511108,-604.390686,1800.102905,-264.8798218,-496.1723022,1975.109985,36.70007324,-662.5162354,1928.567017,82.49731445,-781.2570801,1831.911987,166.4000244,-925.4016113,2018.759766
28417,2,46.9140625,-663.0917358,1929.276855,152.6599731,-608.1605225,1801.833252,-269.7002869,-495.3244019,1971.996826,36.93615723,-660.9942017,1930.534668,84.01043701,-781.6391602,1837.087524,168.7487183,-926.0657959,2024.618652
28418,2,53.3795166,-686.9979248,1931.712891,154.1938477,-606.6255493,1801.64917,-270.8746338,-480.8795776,1974.745483,45.66479492,-682.4488525,1932.555176,99.52801514,-795.7302246,1840.751099,189.0181274,-943.6838379,2025.46875
